# file...... load_l671_freq.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... load 63
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,GFA_status,measured_frequency,voltage_A.real,voltage_A.imag,voltage_B.real,voltage_B.imag,voltage_C.real,voltage_C.imag
2000-01-01 00:00:39.060000 EST,FALSE,+60.1671226139,-2172.37218191,+1016.97026974,+2086.5318396,+1672.55051923,+228.342412827,-2419.54542218
2000-01-01 00:00:39.070000 EST,FALSE,+60.1652011394,-2182.94677479,+994.144124357,+2068.90045583,+1694.35386215,+253.706816607,-2417.04928186
2000-01-01 00:00:39.080000 EST,FALSE,+60.1633947391,-2193.22659027,+971.330217264,+2051.13644032,+1715.85623717,+278.909057264,-2414.3019941
2000-01-01 00:00:39.090000 EST,FALSE,+60.1616971115,-2203.2108105,+948.540013294,+2033.25088147,+1737.05128364,+303.938719451,-2411.30872912
2000-01-01 00:00:39.100000 EST,FALSE,+60.1601012386,-2212.89958408,+925.78456576,+2015.25490553,+1757.93371751,+328.7862261,-2408.07529988
2000-01-01 00:00:39.110000 EST,FALSE,+60.1585996227,-2222.29385312,+903.074497176,+1997.159584,+1778.49919681,+353.44277257,-2404.60799848
2000-01-01 00:00:39.120000 EST,FALSE,+60.1571844024,-2231.39496269,+880.419996919,+1978.97575863,+1798.74400902,+377.900142444,-2400.91324488
2000-01-01 00:00:39.130000 EST,FALSE,+60.1558474091,-2240.20443508,+857.830835548,+1960.71395272,+1818.66488065,+402.150586712,-2396.99739172
2000-01-01 00:00:39.140000 EST,FALSE,+60.1545802481,-2248.72403228,+835.316377088,+1942.38440718,+1838.25901369,+426.186841139,-2392.86678736
2000-01-01 00:00:39.150000 EST,FALSE,+60.1533744349,-2256.95593711,+812.885578497,+1923.997159,+1857.52422085,+450.002211098,-2388.5279393
2000-01-01 00:00:39.160000 EST,FALSE,+60.1522215486,-2264.90282936,+790.546984275,+1905.56206993,+1876.45898115,+473.590611566,-2383.98758116
2000-01-01 00:00:39.170000 EST,FALSE,+60.1511133506,-2272.56779491,+768.30872872,+1887.0887879,+1895.06236116,+496.946520893,-2379.2525928
2000-01-01 00:00:39.180000 EST,FALSE,+60.1500418544,-2279.95417376,+746.178548589,+1868.58669004,+1913.33388451,+520.064896694,-2374.32987079
2000-01-01 00:00:39.190000 EST,FALSE,+60.1489993708,-2287.06547726,+724.163797019,+1850.0648575,+1931.27345486,+542.941123288,-2369.22626145
2000-01-01 00:00:39.200000 EST,FALSE,+60.1479785565,-2293.90540522,+702.271450588,+1831.53208852,+1948.88136062,+565.571012534,-2363.94858041
2000-01-01 00:00:39.210000 EST,FALSE,+60.146972477,-2300.47789626,+680.508110331,+1812.9969219,+1966.15830843,+587.950826082,-2358.50365946
2000-01-01 00:00:39.220000 EST,FALSE,+60.1459746653,-2306.78713636,+658.880004296,+1794.46764311,+1983.10542366,+610.077276356,-2352.89835612
2000-01-01 00:00:39.230000 EST,FALSE,+60.1449791642,-2312.83751102,+637.392996403,+1775.95227099,+1999.72420392,+631.947495274,-2347.13951586
2000-01-01 00:00:39.240000 EST,FALSE,+60.1439805453,-2318.63354217,+616.052599888,+1757.45854125,+2016.01645915,+653.55899176,-2341.23392246
2000-01-01 00:00:39.250000 EST,FALSE,+60.1429739165,-2324.1798531,+594.863989135,+1738.99390115,+2031.98427425,+674.909623993,-2335.18827304
2000-01-01 00:00:39.260000 EST,FALSE,+60.1419549282,-2329.48116785,+573.832007279,+1720.56551637,+2047.63000108,+695.997591653,-2329.00918184
2000-01-01 00:00:39.270000 EST,FALSE,+60.1409197797,-2334.54231967,+552.961171412,+1702.18027969,+2062.95625856,+716.821434889,-2322.70319115
2000-01-01 00:00:39.280000 EST,FALSE,+60.1398652221,-2339.36824364,+532.25567969,+1683.84481466,+2077.9659199,+737.380024033,-2316.27676882
2000-01-01 00:00:39.290000 EST,FALSE,+60.1387885507,-2343.96395088,+511.719421736,+1665.56547341,+2092.66208419,+757.672537657,-2309.73629072
2000-01-01 00:00:39.300000 EST,FALSE,+60.1376875887,-2348.33449989,+491.355990458,+1647.34833483,+2107.04804515,+777.698437958,-2303.08802134
2000-01-01 00:00:39.310000 EST,FALSE,+60.1365606656,-2352.48497914,+471.168692786,+1629.19920652,+2121.12726949,+797.457452751,-2296.33810392
2000-01-01 00:00:39.320000 EST,FALSE,+60.1354065933,-2356.42050172,+451.160557944,+1611.12363044,+2134.90338587,+816.949565063,-2289.49256028
2000-01-01 00:00:39.330000 EST,FALSE,+60.1342246424,-2360.14620231,+431.334345216,+1593.12688912,+2148.38017631,+836.175004657,-2282.55729249
2000-01-01 00:00:39.340000 EST,FALSE,+60.1330145157,-2363.66722881,+411.692552536,+1575.21401,+2161.56156287,+855.134236032,-2275.53807996
2000-01-01 00:00:39.350000 EST,FALSE,+60.1317763181,-2366.98872813,+392.237426525,+1557.38976885,+2174.45158957,+873.827942538,-2268.44057213
2000-01-01 00:00:39.360000 EST,FALSE,+60.130510524,-2370.11583206,+372.970972969,+1539.65869303,+2187.05440428,+892.257010192,-2261.27028135
2000-01-01 00:00:39.370000 EST,FALSE,+60.1292179428,-2373.05364779,+353.894966295,+1522.02506644,+2199.37424473,+910.422514464,-2254.03257938
2000-01-01 00:00:39.380000 EST,FALSE,+60.1278996846,-2375.80725265,+335.010958179,+1504.4929355,+2211.41542852,+928.325710107,-2246.73269743
2000-01-01 00:00:39.390000 EST,FALSE,+60.1265571266,-2378.38168988,+316.320285665,+1487.06611518,+2223.18234411,+945.968021589,-2239.3757265
2000-01-01 00:00:39.400000 EST,FALSE,+60.1251918799,-2380.78196231,+297.82407985,+1469.74819461,+2234.67944028,+963.351032466,-2231.96661667
2000-01-01 00:00:39.410000 EST,FALSE,+60.123805756,-2383.01302481,+279.523274841,+1452.54254245,+2245.9112144,+980.476473575,-2224.51017481
2000-01-01 00:00:39.420000 EST,FALSE,+60.1224007332,-2385.0797771,+261.41861684,+1435.45231222,+2256.88220133,+997.346211552,-2217.01106302
2000-01-01 00:00:39.430000 EST,FALSE,+60.1209789248,-2386.98705863,+243.510672518,+1418.48044826,+2267.59696398,+1013.9622388,-2209.47379839
2000-01-01 00:00:39.440000 EST,FALSE,+60.1195425482,-2388.73964494,+225.799836997,+1401.62969196,+2278.06008581,+1030.32666482,-2201.90275411
2000-01-01 00:00:39.450000 EST,FALSE,+60.1180938962,-2390.34224474,+208.286341486,+1384.9025879,+2288.27616366,+1046.44170763,-2194.30216061
2000-01-01 00:00:39.460000 EST,FALSE,+60.1166353095,-2391.79949607,+190.970261111,+1368.30148991,+2298.24980036,+1062.30968546,-2186.67610659
2000-01-01 00:00:39.470000 EST,FALSE,+60.1151691513,-2393.11596281,+173.8515226,+1351.82856692,+2307.98559718,+1077.93300776,-2179.02853958
2000-01-01 00:00:39.480000 EST,FALSE,+60.1136977831,-2394.29613104,+156.92991203,+1335.48580899,+2317.48814701,+1093.31416696,-2171.36326689
2000-01-01 00:00:39.490000 EST,FALSE,+60.1122235431,-2395.34440678,+140.205081918,+1319.27503323,+2326.76202815,+1108.4557309,-2163.68395724
2000-01-01 00:00:39.500000 EST,FALSE,+60.1107487258,-2396.26511404,+123.676558231,+1303.19788993,+2335.81179922,+1123.36033582,-2155.99414273
2000-01-01 00:00:39.510000 EST,FALSE,+60.1092755647,-2397.06249346,+107.343747013,+1287.2558685,+2344.64199415,+1138.03067979,-2148.29722101
2000-01-01 00:00:39.520000 EST,FALSE,+60.1078062167,-2397.74070075,+91.2059410649,+1271.4503033,+2353.25711763,+1152.46951609,-2140.59645732
2000-01-01 00:00:39.530000 EST,FALSE,+60.1063427481,-2398.30380518,+75.2623263174,+1255.78237945,+2361.66164025,+1166.67964692,-2132.89498655
2000-01-01 00:00:39.540000 EST,FALSE,+60.1048871227,-2398.75578854,+59.5119881997,+1240.25313846,+2369.85999457,+1180.6639172,-2125.19581546
2000-01-01 00:00:39.550000 EST,FALSE,+60.1034411923,-2399.10054432,+43.9539175406,+1224.86348396,+2377.85657133,+1194.42520915,-2117.50182517
2000-01-01 00:00:39.560000 EST,FALSE,+60.1020066888,-2399.34187743,+28.587016375,+1209.61418719,+2385.65571627,+1207.96643697,-2109.81577373
2000-01-01 00:00:39.570000 EST,FALSE,+60.1005852175,-2399.48350392,+13.4101034341,+1194.50589245,+2393.26172717,+1221.2905419,-2102.14029885
2000-01-01 00:00:39.580000 EST,FALSE,+60.0991782532,-2399.52905095,-1.578080428,+1179.53912253,+2400.67885108,+1234.4004875,-2094.47792053
2000-01-01 00:00:39.590000 EST,FALSE,+60.0977871374,-2399.48205672,-16.378867017,+1164.71428377,+2407.91128181,+1247.29925506,-2086.83104375
2000-01-01 00:00:39.600000 EST,FALSE,+60.0964130762,-2399.34597067,-30.9936558319,+1150.0316713,+2414.96315765,+1259.98983932,-2079.20196129
2000-01-01 00:00:39.610000 EST,FALSE,+60.0950571409,-2399.12415394,-45.4239091766,+1135.49147397,+2421.8385594,+1272.47524452,-2071.59285637
2000-01-01 00:00:39.620000 EST,FALSE,+60.0937202692,-2398.81987983,-59.6711476357,+1121.09377929,+2428.54150871,+1284.75848063,-2064.00580575
2000-01-01 00:00:39.630000 EST,FALSE,+60.0924032671,-2398.43633468,-73.736945649,+1106.83857807,+2435.07596653,+1296.8425599,-2056.44278234
2000-01-01 00:00:39.640000 EST,FALSE,+60.0911068127,-2397.97661841,-87.6229272408,+1092.72576922,+2441.4458319,+1308.73049353,-2048.90565841
2000-01-01 00:00:39.650000 EST,FALSE,+60.0898314603,-2397.44374555,-101.33076192,+1078.7551641,+2447.65494072,+1320.42528852,-2041.39620797
2000-01-01 00:00:39.660000 EST,FALSE,+60.0885776456,-2396.84064614,-114.86216085,+1064.92649104,+2453.70706479,+1331.92994472,-2033.91611011
2000-01-01 00:00:39.670000 EST,FALSE,+60.087345691,-2396.17016677,-128.218872984,+1051.2393994,+2459.60591111,+1343.24745224,-2026.46695144
2000-01-01 00:00:39.680000 EST,FALSE,+60.0861358124,-2395.43507176,-141.402681636,+1037.69346394,+2465.3551212,+1354.38078881,-2019.0502292
2000-01-01 00:00:39.690000 EST,FALSE,+60.0849481252,-2394.63804439,-154.415400997,+1024.2881886,+2470.95827071,+1365.3329175,-2011.66735392
2000-01-01 00:00:39.700000 EST,FALSE,+60.0837826521,-2393.78168814,-167.258872926,+1011.02301056,+2476.41886906,+1376.1067845,-2004.31965226
2000-01-01 00:00:39.710000 EST,FALSE,+60.0826393298,-2392.86852801,-179.934963798,+997.897303827,+2481.74035924,+1386.7053171,-1997.00836975
2000-01-01 00:00:39.720000 EST,FALSE,+60.0815180165,-2391.90101191,-192.445561605,+984.910383037,+2486.92611765,+1397.13142178,-1989.73467349
2000-01-01 00:00:39.730000 EST,FALSE,+60.0804184996,-2390.88151198,-204.792573074,+972.061506798,+2491.97945427,+1407.38798254,-1982.49965486
2000-01-01 00:00:39.740000 EST,FALSE,+60.0793405029,-2389.81232618,-216.977921038,+959.349881152,+2496.90361263,+1417.47785919,-1975.30433204
2000-01-01 00:00:39.750000 EST,FALSE,+60.0782836943,-2388.69567963,-229.003541886,+946.774662874,+2501.70177019,+1427.40388603,-1968.1496528
2000-01-01 00:00:39.760000 EST,FALSE,+60.0772476927,-2387.53372618,-240.871383129,+934.334962521,+2506.37703852,+1437.16887042,-1961.03649689
2000-01-01 00:00:39.770000 EST,FALSE,+60.0762320752,-2386.3285499,-252.58340114,+922.029847602,+2510.93246374,+1446.77559156,-1953.96567852
2000-01-01 00:00:39.780000 EST,FALSE,+60.075236384,-2385.08216657,-264.14155894,+909.858345376,+2515.37102698,+1456.22679942,-1946.93794898
2000-01-01 00:00:39.790000 EST,FALSE,+60.0742601328,-2383.79652526,-275.547824191,+897.819445688,+2519.69564489,+1465.52521366,-1939.95399888
2000-01-01 00:00:39.800000 EST,FALSE,+60.0733028128,-2382.47350991,-286.804167196,+885.91210376,+2523.90917024,+1474.67352279,-1933.01446051
2000-01-01 00:00:39.810000 EST,FALSE,+60.0723638989,-2381.11494073,-297.912559128,+874.135242679,+2528.01439256,+1483.67438336,-1926.11991022
2000-01-01 00:00:39.820000 EST,FALSE,+60.0714428547,-2379.7225759,-308.874970214,+862.487755941,+2532.01403882,+1492.53041921,-1919.27087056
2000-01-01 00:00:39.830000 EST,FALSE,+60.0705391378,-2378.29811303,-319.693368202,+850.968509822,+2535.9107742,+1501.24422085,-1912.46781252
2000-01-01 00:00:39.840000 EST,FALSE,+60.0696522046,-2376.84316237,-330.369850342,+839.57635873,+2539.70719029,+1509.81826063,-1905.71114227
2000-01-01 00:00:39.850000 EST,FALSE,+60.0687815283,-2375.35936125,-340.906107013,+828.310092872,+2543.40585662,+1518.25523202,-1899.00126396
2000-01-01 00:00:39.860000 EST,FALSE,+60.0679265466,-2373.84820748,-351.304225192,+817.168524435,+2547.00924573,+1526.55753711,-1892.33849168
2000-01-01 00:00:39.870000 EST,FALSE,+60.0670867489,-2372.31117038,-361.566146476,+806.150433647,+2550.51978203,+1534.72762634,-1885.72311039
2000-01-01 00:00:39.880000 EST,FALSE,+60.0662616226,-2370.74966698,-371.693803974,+795.254583477,+2553.93983313,+1542.76791573,-1879.15536392
2000-01-01 00:00:39.890000 EST,FALSE,+60.0654506711,-2369.16506413,-381.689121371,+784.479721823,+2557.27171157,+1550.68078734,-1872.63545708
2000-01-01 00:00:39.900000 EST,FALSE,+60.0646534156,-2367.55867881,-391.554011108,+773.824583374,+2560.5176744,+1558.46858778,-1866.16355706
2000-01-01 00:00:39.910000 EST,FALSE,+60.0638693967,-2365.93177867,-401.290372758,+763.28789137,+2563.67992306,+1566.133627,-1859.73979444
2000-01-01 00:00:39.920000 EST,FALSE,+60.0630981757,-2364.28558319,-410.900091913,+752.86835931,+2566.7606044,+1573.67817813,-1853.36426497
2000-01-01 00:00:39.930000 EST,FALSE,+60.0623393354,-2362.621266,-420.385039935,+742.564692403,+2569.7618122,+1581.10447822,-1847.03703157
2000-01-01 00:00:39.940000 EST,FALSE,+60.0615924811,-2360.9399566,-429.74707346,+732.375588937,+2572.68558887,+1588.41472881,-1840.75812633
2000-01-01 00:00:39.950000 EST,FALSE,+60.0608572413,-2359.24274183,-438.988033696,+722.299741686,+2575.53392641,+1595.61109599,-1834.52755199
2000-01-01 00:00:39.960000 EST,FALSE,+60.0601332678,-2357.53066667,-448.109745547,+712.335839217,+2578.30876696,+1602.69571015,-1828.34528314
2000-01-01 00:00:39.970000 EST,FALSE,+60.0594202354,-2355.80473528,-457.114016751,+702.482567155,+2581.01200344,+1609.67066567,-1822.21126748
2000-01-01 00:00:39.980000 EST,FALSE,+60.0587178421,-2354.0659122,-466.002637323,+692.738609392,+2583.64548052,+1616.53802122,-1816.12542736
2000-01-01 00:00:39.990000 EST,FALSE,+60.0580258078,-2352.31512397,-474.777379292,+683.102649106,+2586.21099601,+1623.29980004,-1810.08766099
2000-01-01 00:00:40.000000 EST,FALSE,+60.0573438745,-2350.55326036,-483.439996254,+673.573369869,+2588.71030187,+1629.95799053,-1804.09784411
2000-01-01 00:00:40.010000 EST,FALSE,+60.0566718048,-2348.78117569,-491.99222304,+664.149456595,+2591.14510528,+1636.5145464,-1798.15583111
2000-01-01 00:00:40.020000 EST,FALSE,+60.0560093817,-2346.99968966,-500.435775163,+654.829596605,+2593.51706939,+1642.97138678,-1792.26145609
2000-01-01 00:00:40.030000 EST,FALSE,+60.0553564068,-2345.20958858,-508.772348511,+645.612480329,+2595.82781423,+1649.33039639,-1786.41453403
2000-01-01 00:00:40.040000 EST,FALSE,+60.0547126997,-2343.41162631,-517.003618931,+636.496802325,+2598.07891768,+1655.5934259,-1780.61486196
2000-01-01 00:00:40.050000 EST,FALSE,+60.0540780963,-2341.60652556,-525.131242165,+627.481261937,+2600.27191643,+1661.76229235,-1774.86221998
2000-01-01 00:00:40.060000 EST,FALSE,+60.0534524482,-2339.79497891,-533.156853572,+618.564564159,+2602.40830711,+1667.83877947,-1769.15637235
2000-01-01 00:00:40.070000 EST,FALSE,+60.0528356206,-2337.97764986,-541.082067951,+609.7454202,+2604.48954711,+1673.82463817,-1763.49706854
2000-01-01 00:00:40.080000 EST,FALSE,+60.0522274919,-2336.15517376,-548.90847935,+601.022548187,+2606.5170555,+1679.72158672,-1757.88404412
2000-01-01 00:00:40.090000 EST,FALSE,+60.0516279516,-2334.32815879,-556.637660935,+592.394673835,+2608.49221381,+1685.53131117,-1752.31702162
2000-01-01 00:00:40.100000 EST,FALSE,+60.0510368995,-2332.49718679,-564.271164802,+583.860530959,+2610.41636707,+1691.25546574,-1746.79571151
2000-01-01 00:00:40.110000 EST,FALSE,+60.0504542441,-2330.66281442,-571.810522022,+575.418862009,+2612.29082461,+1696.89567323,-1741.31981287
2000-01-01 00:00:40.120000 EST,FALSE,+60.0498799019,-2328.82557384,-579.257242528,+567.068418595,+2614.11686096,+1702.45352545,-1735.8890145
2000-01-01 00:00:40.130000 EST,FALSE,+60.0493137954,-2326.98597375,-586.612815077,+558.807961909,+2615.89571677,+1707.93058372,-1730.50299544
2000-01-01 00:00:40.140000 EST,FALSE,+60.0487558529,-2325.14450016,-593.878707266,+550.636263173,+2617.62859952,+1713.32837908,-1725.16142579
2000-01-01 00:00:40.150000 EST,FALSE,+60.0482060067,-2323.30161711,-601.05636549,+542.552104087,+2619.31668443,+1718.64841295,-1719.86396746
2000-01-01 00:00:40.160000 EST,FALSE,+60.0476641926,-2321.45776768,-608.147215012,+534.554277085,+2620.96111521,+1723.89215732,-1714.61027482
2000-01-01 00:00:40.170000 EST,FALSE,+60.0471303484,-2319.61337449,-615.15265996,+526.641585757,+2622.5630049,+1729.06105539,-1709.39999535
2000-01-01 00:00:40.180000 EST,FALSE,+60.0466044137,-2317.76884073,-622.074083443,+518.812845143,+2624.12343661,+1734.15652194,-1704.23277029
2000-01-01 00:00:40.190000 EST,FALSE,+60.0460863287,-2315.92455074,-628.912847589,+511.06688198,+2625.64346436,+1739.17994374,-1699.10823513
2000-01-01 00:00:40.200000 EST,FALSE,+60.0455760336,-2314.08087067,-635.670293659,+503.402535003,+2627.12411376,+1744.13268001,-1694.02602039
2000-01-01 00:00:40.210000 EST,FALSE,+60.0450734681,-2312.2381493,-642.3477421,+495.818655136,+2628.56638274,+1749.01606291,-1688.98575198
2000-01-01 00:00:40.220000 EST,FALSE,+60.0445785706,-2310.39671856,-648.946492773,+488.314105727,+2629.9712423,+1753.83139787,-1683.98705176
2000-01-01 00:00:40.230000 EST,FALSE,+60.0440912779,-2308.55689431,-655.467824905,+480.887762732,+2631.33963725,+1758.57996413,-1679.02953805
2000-01-01 00:00:40.240000 EST,FALSE,+60.0436115246,-2306.71897687,-661.912997418,+473.538514844,+2632.67248679,+1763.26301515,-1674.11282614
2000-01-01 00:00:40.250000 EST,FALSE,+60.0431392433,-2304.88325158,-668.283248939,+466.265263736,+2633.97068529,+1767.88177907,-1669.23652867
2000-01-01 00:00:40.260000 EST,FALSE,+60.0426743636,-2303.04998955,-674.579798044,+459.066924041,+2635.23510293,+1772.4374591,-1664.40025605
2000-01-01 00:00:40.270000 EST,FALSE,+60.0422168125,-2301.21944805,-680.803843405,+451.942423578,+2636.46658625,+1776.931234,-1659.60361699
2000-01-01 00:00:40.280000 EST,FALSE,+60.0417665139,-2299.3918711,-686.956563895,+444.890703439,+2637.66595894,+1781.36425847,-1654.84621872
2000-01-01 00:00:40.290000 EST,FALSE,+60.0413233887,-2297.56749009,-693.039118895,+437.910717959,+2638.83402233,+1785.73766366,-1650.12766743
2000-01-01 00:00:40.300000 EST,FALSE,+60.0408873549,-2295.74652416,-699.052648374,+431.001434907,+2639.97155605,+1790.05255745,-1645.44756868
2000-01-01 00:00:40.310000 EST,FALSE,+60.0404583271,-2293.92918075,-704.998273156,+424.161835469,+2641.07931859,+1794.31002508,-1640.80552754
2000-01-01 00:00:40.320000 EST,FALSE,+60.0400362171,-2292.11565609,-710.877095085,+417.390914244,+2642.15804786,+1798.51112939,-1636.20114917
2000-01-01 00:00:40.330000 EST,FALSE,+60.039620934,-2290.30613564,-716.69019725,+410.68767931,+2643.20846186,+1802.6569113,-1631.63403888
2000-01-01 00:00:40.340000 EST,FALSE,+60.0392123839,-2288.50079452,-722.438644171,+404.051152279,+2644.23125905,+1806.74839025,-1627.10380253
2000-01-01 00:00:40.350000 EST,FALSE,+60.0388104705,-2286.69979796,-728.123482052,+397.480368179,+2645.22711902,+1810.78656457,-1622.61004672
2000-01-01 00:00:40.360000 EST,FALSE,+60.0384150949,-2284.90330167,-733.745738973,+390.974375509,+2646.19670297,+1814.77241189,-1618.15237912
2000-01-01 00:00:40.370000 EST,FALSE,+60.0380261562,-2283.11145232,-739.306425116,+384.532236198,+2647.14065418,+1818.70688957,-1613.73040866
2000-01-01 00:00:40.380000 EST,FALSE,+60.0376435517,-2281.32438786,-744.806532979,+378.153025552,+2648.05959857,+1822.59093503,-1609.3437457
2000-01-01 00:00:40.390000 EST,FALSE,+60.0372671767,-2279.54223786,-750.24703762,+371.835832283,+2648.95414515,+1826.4254662,-1604.99200234
2000-01-01 00:00:40.400000 EST,FALSE,+60.0368969253,-2277.76512397,-755.62889692,+365.579758329,+2649.82488645,+1830.21138188,-1600.67479254
2000-01-01 00:00:40.410000 EST,FALSE,+60.0365326904,-2275.99316016,-760.953051733,+359.383918902,+2650.67239905,+1833.94956207,-1596.39173234
2000-01-01 00:00:40.420000 EST,FALSE,+60.0361743639,-2274.22645312,-766.220426162,+353.247442353,+2651.49724396,+1837.64086849,-1592.14243997
2000-01-01 00:00:40.430000 EST,FALSE,+60.0358218372,-2272.46510257,-771.431927808,+347.169470129,+2652.29996713,+1841.28614472,-1587.92653607
2000-01-01 00:00:40.440000 EST,FALSE,+60.0354750011,-2270.70920151,-776.58844798,+341.149156685,+2653.08109979,+1844.88621682,-1583.74364385
2000-01-01 00:00:40.450000 EST,FALSE,+60.0351337465,-2268.95883659,-781.690861947,+335.18566941,+2653.84115891,+1848.44189345,-1579.59338916
2000-01-01 00:00:40.460000 EST,FALSE,+60.0347979642,-2267.21408835,-786.740029155,+329.27818846,+2654.58064757,+1851.9539664,-1575.47540068
2000-01-01 00:00:40.470000 EST,FALSE,+60.0344675457,-2265.47503154,-791.736793456,+323.425906744,+2655.30005542,+1855.42321082,-1571.38930997
2000-01-01 00:00:40.480000 EST,FALSE,+60.0341423826,-2263.7417353,-796.681983367,+317.628029803,+2655.99985899,+1858.85038564,-1567.33475167
2000-01-01 00:00:40.490000 EST,FALSE,+60.0338223678,-2262.0142635,-801.57641233,+311.883775673,+2656.68052202,+1862.23623384,-1563.31136354
2000-01-01 00:00:40.500000 EST,FALSE,+60.0335073949,-2260.29267497,-806.42087885,+306.192374729,+2657.34249595,+1865.58148286,-1559.31878661
2000-01-01 00:00:40.510000 EST,FALSE,+60.0331973586,-2258.57702367,-811.216166811,+300.553069698,+2657.98622019,+1868.8868448,-1555.35666514
2000-01-01 00:00:40.520000 EST,FALSE,+60.0328921552,-2256.86735901,-815.963045689,+294.965115411,+2658.61212243,+1872.1530169,-1551.42464683
2000-01-01 00:00:40.530000 EST,FALSE,+60.0325916825,-2255.16372598,-820.662270799,+289.427778748,+2659.22061905,+1875.38068171,-1547.52238285
2000-01-01 00:00:40.540000 EST,FALSE,+60.0322958398,-2253.46616542,-825.314583459,+283.940338483,+2659.81211535,+1878.57050744,-1543.64952792
2000-01-01 00:00:40.550000 EST,FALSE,+60.0320045281,-2251.77471419,-829.920711298,+278.502085169,+2660.38700596,+1881.72314836,-1539.80574026
2000-01-01 00:00:40.560000 EST,FALSE,+60.0317176506,-2250.0894054,-834.481368439,+273.112320978,+2660.94567508,+1884.83924493,-1535.99068182
2000-01-01 00:00:40.570000 EST,TRUE,+60.0314351123,-2177.88575853,-678.379469664,+402.653181461,+2554.63972163,+1704.01119524,-1554.94730677
2000-01-01 00:00:40.580000 EST,TRUE,+59.9414605526,-2190.43437783,-666.348799038,+422.195845047,+2558.86147374,+1699.73924764,-1572.43638292
2000-01-01 00:00:40.590000 EST,TRUE,+59.9270690456,-2211.67332352,-651.686341762,+449.435100511,+2568.7392524,+1697.53269819,-1599.23100572
2000-01-01 00:00:40.600000 EST,TRUE,+59.9099674999,-2231.21834792,-631.62484977,+480.880999179,+2575.02499356,+1689.79575955,-1627.15739304
2000-01-01 00:00:40.610000 EST,TRUE,+59.8909399939,-2240.37965666,-600.92092564,+516.639922803,+2568.64768726,+1667.62101885,-1650.84674447
2000-01-01 00:00:40.620000 EST,TRUE,+59.8684760246,-2241.08330101,-561.937794519,+555.669911068,+2552.05412704,+1634.03456402,-1670.91151082
2000-01-01 00:00:40.630000 EST,TRUE,+59.8434542102,-2242.46388361,-522.210456384,+595.956510981,+2535.52583782,+1600.14527419,-1692.00288593
2000-01-01 00:00:40.640000 EST,TRUE,+59.8188382034,-2250.5767141,-486.177309704,+636.577218047,+2525.61623969,+1572.80556631,-1717.46893369
2000-01-01 00:00:40.650000 EST,TRUE,+59.7966184678,-2263.61558742,-452.016720988,+678.204488023,+2520.12910299,+1549.52041092,-1746.55135257
2000-01-01 00:00:40.660000 EST,TRUE,+59.7762595636,-2275.56977783,-415.142203237,+721.915279227,+2512.42995216,+1523.3207721,-1776.02104875
2000-01-01 00:00:40.670000 EST,TRUE,+59.7559252689,-2282.71521435,-373.178415841,+767.997075607,+2498.58533696,+1490.30203941,-1803.65730701
2000-01-01 00:00:40.680000 EST,TRUE,+59.7345903793,-2286.25294525,-327.437691766,+815.891004367,+2480.06710668,+1452.20615882,-1829.91783706
2000-01-01 00:00:40.690000 EST,TRUE,+59.7128182476,-2289.79308674,-280.658483605,+864.914428701,+2460.83540135,+1413.1966473,-1856.74805183
2000-01-01 00:00:40.700000 EST,TRUE,+59.6919138676,-2295.34588358,-234.205638538,+914.791675053,+2443.02136195,+1375.44340244,-1885.30534418
2000-01-01 00:00:40.710000 EST,TRUE,+59.6726505614,-2301.84124179,-187.40412134,+965.571630125,+2425.49310092,+1337.82678248,-1914.94570112
2000-01-01 00:00:40.720000 EST,TRUE,+59.6548160991,-2306.85125366,-138.910481344,+1017.26986945,+2405.77527073,+1297.98497546,-1944.12259902
2000-01-01 00:00:40.730000 EST,TRUE,+59.6377688966,-2309.08161025,-88.2236098732,+1069.71442018,+2382.63181845,+1254.84959966,-1971.90943433
2000-01-01 00:00:40.740000 EST,TRUE,+59.6212078735,-2309.16015856,-35.9388385901,+1122.67040462,+2356.79457878,+1209.24760226,-1998.58675522
2000-01-01 00:00:40.750000 EST,TRUE,+59.6053996327,-2308.47853568,+17.0597295813,+1175.99112151,+2329.7177378,+1162.62682315,-2024.98377477
2000-01-01 00:00:40.760000 EST,TRUE,+59.5908219529,-2307.66517365,+70.3880763159,+1229.60488825,+2302.04961729,+1115.62448686,-2051.48052823
2000-01-01 00:00:40.770000 EST,TRUE,+59.5777098106,-2306.17221157,+124.235197945,+1283.40379151,+2273.27776123,+1067.80675965,-2077.67188574
2000-01-01 00:00:40.780000 EST,TRUE,+59.5659385156,-2303.04647535,+178.902620212,+1337.20249273,+2242.52524379,+1018.44729993,-2102.84216252
2000-01-01 00:00:40.790000 EST,TRUE,+59.5552545127,-2297.85960572,+234.407729585,+1390.81130112,+2209.44656327,+967.323674005,-2126.61246678
2000-01-01 00:00:40.800000 EST,TRUE,+59.5455460459,-2290.9118254,+290.482360197,+1444.11855547,+2174.38919402,+914.815064169,-2149.12279112
2000-01-01 00:00:40.810000 EST,TRUE,+59.5368995103,-2282.72727474,+346.826101116,+1497.08009922,+2137.89173118,+861.435783196,-2170.69865629
2000-01-01 00:00:40.820000 EST,TRUE,+59.529454519,-2273.49368762,+403.296139768,+1549.63686133,+2100.16418752,+807.399579718,-2191.43795469
