# file...... Gen_1_Speed.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... diesel_dg 0
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,rotor_speed,rotor_angle,flux1d,flux2q,EpRotated,VintRotated,Eint_A,Eint_B,Eint_C,Irotated,pwr_electric.real,pwr_electric.imag,pwr_mech,torque_mech,torque_elec
2000-01-01 00:00:43.470000 EST,+374.574593654,+3.41292634208,+0.967986086457,-0.348103962271,+0.28698473777+0.994214972448j,+0.332961785876+0.985330994935j,-2491.89821206+136.038095698j,+1363.76155279+2090.02810744j,+1128.13665927-2226.06620314j,+0.429219690576+0.398536578765j,+3709042.00463,+1745224.6785,+3687571.5944,+9844.69223719,+9945.2643984
2000-01-01 00:00:43.480000 EST,+374.55719268,+3.38866819933,+0.96775829055,-0.349002383002,+0.28789859747+0.994000519697j,+0.333841541193+0.985112022728j,-2487.8721636+198.616305199j,+1415.94284771+2055.25234245j,+1071.92931589-2253.86864765j,+0.429545817009+0.398161633721j,+3709139.35382,+1745108.94666,+3692204.24275,+9857.51793026,+9945.91262023
2000-01-01 00:00:43.490000 EST,+374.542012846,+3.36424729915,+0.967495808974,-0.34987530842,+0.288786624728+0.99368390582j,+0.334696423795+0.984813743985j,-2482.03535081+261.465791623j,+1467.45369317+2018.77277108j,+1014.58165764-2280.2385627j,+0.429924731089+0.397797498213j,+3709177.1796,+1745081.37065,+3696649.01338,+9869.78466125,+9946.28163675
2000-01-01 00:00:43.500000 EST,+374.528981795,+3.33968558457,+0.967196237566,-0.35072347031,+0.289649543979+0.993351013793j,+0.335527060604+0.984492137974j,-2474.5009548+324.449817719j,+1518.2322618+1980.75577968j,+956.268693001-2305.2055974j,+0.43032007324+0.397442963547j,+3709134.85077,+1745174.08209,+3700861.24804,+9881.37481459,+9946.49831133
2000-01-01 00:00:43.510000 EST,+374.517979772,+3.31500403508,+0.966891494862,-0.351547511327,+0.29048804596+0.993077512237j,+0.336334039058+0.984208054739j,-2465.4028492+387.444207544j,+1568.23795088+1941.3793942j,+897.164898319-2328.82360174j,+0.430683342059+0.397096897551j,+3709067.30927,+1745302.12817,+3704831.92176,+9892.26718571,+9946.73224277
2000-01-01 00:00:43.520000 EST,+374.509137042,+3.29022352001,+0.966610864095,-0.352344254747,+0.291301956023+0.992864872478j,+0.337112135635+0.983972385768j,-2454.76306405+450.343125839j,+1617.39011942+1900.71561082j,+837.372944629-2351.05873666j,+0.430951164818+0.396705693594j,+3708540.07133,+1745215.33804,+3708496.72747,+9902.28638148,+9945.70603549
2000-01-01 00:00:43.530000 EST,+374.501984225,+3.26536349637,+0.966351916877,-0.353119432499,+0.292092752561+0.99265688853j,+0.337872546286+0.983747140067j,-2442.49908669+513.100501274j,+1665.60761214+1858.71600716j,+776.891474549-2371.81650843j,+0.431247086361+0.396376573141j,+3708550.2088,+1745215.26244,+3711929.50345,+9911.64175305,+9945.98907737
2000-01-01 00:00:43.540000 EST,+374.496465854,+3.24044030932,+0.966096070809,-0.3538731233,+0.292861081407+0.992415229572j,+0.338611420323+0.983500675798j,-2428.54021824+575.632320721j,+1712.7823221+1815.36136275j,+715.757896136-2390.99368347j,+0.431549584568+0.396056205246j,+3708568.64714,+1745199.33539,+3715253.93004,+9920.66486278,+9946.17384771
2000-01-01 00:00:43.550000 EST,+374.492554548,+3.21547009463,+0.965828816117,-0.354605670905,+0.293607579954+0.992142778764j,+0.339329306551+0.983229984964j,-2412.8903763+637.853529457j,+1758.84254855+1770.69759769j,+654.047827747-2408.55112715j,+0.43186457675+0.395744288613j,+3708563.42254,+1745217.13889,+3718472.11391,+9929.36192925,+9946.24121026
2000-01-01 00:00:43.560000 EST,+374.490203317,+3.1904687261,+0.965551523531,-0.35531750849,+0.294332861341+0.991870573434j,+0.340026742223+0.982956056532j,-2395.61601771+699.677054429j,+1803.74611243+1724.82580183j,+591.869905274-2424.50285626j,+0.432177954837+0.395440375296j,+3708531.64221,+1745273.23465,+3721551.12882,+9937.64615431,+9946.24106259
2000-01-01 00:00:43.570000 EST,+374.489337339,+3.1654514781,+0.96527577334,-0.356009111348,+0.295037515998+0.99162184093j,+0.340704262104+0.982698172875j,-2376.78440076+761.023570132j,+1847.45794499+1677.84388531j,+529.326455767-2438.86745544j,+0.432474095653+0.395144091919j,+3708493.86632,+1745335.84904,+3724472.06322,+9945.46891425,+9946.22904836
2000-01-01 00:00:43.580000 EST,+374.489870954,+3.14043278261,+0.96501016642,-0.356680985821,+0.295722116888+0.991393631388j,+0.341362409663+0.982457296479j,-2356.42294599+821.821781148j,+1889.93001285+1629.81124271j,+466.492933135-2451.63302386j,+0.432750420236+0.394855255548j,+3708470.10028,+1745375.37101,+3727238.58226,+9952.84217638,+9946.2167861
2000-01-01 00:00:43.590000 EST,+374.491726698,+3.11542622696,+0.964753638589,-0.357333648736,+0.29638721933+0.991167226609j,+0.34200172713+0.982220688731j,-2334.52975204+882.003363571j,+1931.10219509+1580.76038937j,+403.427556943-2462.76375294j,+0.433016018645+0.3945738087j,+3708459.21029,+1745391.39789,+3729862.3619,+9959.79909832,+9946.17647052
2000-01-01 00:00:43.600000 EST,+374.494838644,+3.09044467983,+0.964499350771,-0.357967624599,+0.297033365402+0.990929571071j,+0.342622743191+0.981977399679j,-2311.11062551+941.500571659j,+1970.91872549+1530.73022682j,+340.19190002-2472.23079848j,+0.433280273967+0.394299634669j,+3708449.55245,+1745403.13792,+3732350.74781,+9966.36098199,+9946.07881664
2000-01-01 00:00:43.610000 EST,+374.499146105,+3.06550039396,+0.964242574317,-0.358583429579,+0.297661082668+0.990683324629j,+0.343225967073+0.98172758662j,-2286.20131735+1000.24836463j,+2009.34115254+1479.78423668j,+276.86016481-2480.03260131j,+0.433544568709+0.394032540068j,+3708430.42836,+1745427.30392,+3734704.63892,+9972.53178748,+9945.92164086
2000-01-01 00:00:43.620000 EST,+374.504586352,+3.04060501698,+0.963984368127,-0.359181565918,+0.298270883774+0.990439951382j,+0.343811890851+0.981479189312j,-2259.85917283+1058.18703209j,+2046.34643816+1428.0019366j,+213.512734673-2486.18896869j,+0.433803564052+0.393772301654j,+3708402.0067,+1745463.75833,+3736924.43362,+9978.31420443,+9945.72558324
2000-01-01 00:00:43.630000 EST,+374.511093832,+3.01576955175,+0.963729012044,-0.359762522575,+0.298863266847+0.990206996126j,+0.34438099485+0.981238646679j,-2232.14042615+1115.26190952j,+2081.91535859+1375.4593591j,+150.22506756-2490.72126862j,+0.434052085164+0.39351872662j,+3708372.03994,+1745500.59941,+3739015.04617,+9983.72306656,+9945.51075337
2000-01-01 00:00:43.640000 EST,+374.518604666,+2.99100434273,+0.963479322108,-0.360326777434,+0.299438716384+0.989982595121j,+0.344933749579+0.981005680068j,-2203.08744322+1171.42114373j,+2116.02419061+1322.21912072j,+87.0632526082-2493.64026445j,+0.434289829448+0.393271661957j,+3708346.79321,+1745528.22329,+3740985.21642,+9988.78338701,+9945.28066338
2000-01-01 00:00:43.650000 EST,+374.527060688,+2.96631911771,+0.963234643096,-0.360874797721,+0.299997703963+0.989759974236j,+0.345470614096+0.980775587882j,-2172.73411125+1226.61461828j,+2148.64647571+1268.33562687j,+24.0876355426-2494.95024515j,+0.434520346277+0.393030966511j,+3708325.97178,+1745547.19202,+3742843.26726,+9993.51892059,+9945.02560622
2000-01-01 00:00:43.660000 EST,+374.536409376,+2.94172305405,+0.962992515216,-0.361407038836,+0.300540688549+0.989534982007j,+0.345992034124+0.980544791642j,-2141.11891456+1280.79519874j,+2179.76063644+1213.86577316j,-38.6417218749-2494.66097191j,+0.434746886196+0.392796488243j,+3708304.98072,+1745564.73315,+3744594.17749,+9997.94434867,+9944.73672715
2000-01-01 00:00:43.670000 EST,+374.546600831,+2.91722482437,+0.962751447184,-0.361923943448,+0.301068116633+0.989309057153j,+0.34649844212+0.980313737647j,-2108.29149955+1333.92055407j,+2209.35483623+1158.87372016j,-101.063336674-2492.79427423j,+0.434969738513+0.392568066168j,+3708280.33814,+1745586.34474,+3746240.26684,+10002.0671888,+9944.41510833
2000-01-01 00:00:43.680000 EST,+374.55758526,+2.89283260688,+0.962512001858,-0.362425941758,+0.301580422478+0.989086339615j,+0.346990258661+0.980085354245j,-2074.30860762+1385.95340502j,+2237.42516102+1103.42724697j,-163.116553403-2489.380652j,+0.435186987436+0.392345544158j,+3708252.4936,+1745611.42402,+3747783.87623,+10005.8950178,+9944.06926277
2000-01-01 00:00:43.690000 EST,+374.569312992,+2.86855408082,+0.962275727816,-0.362913452348,+0.302078028517+0.988869227396j,+0.347467893446+0.979861751732j,-2039.22599066+1436.86009541j,+2263.97033964+1047.59146426j,-224.744348985-2484.45155967j,+0.435397003885+0.392128777125j,+3708224.31212,+1745635.61718,+3749229.09949,+10009.4400941,+9943.7066977
2000-01-01 00:00:43.700000 EST,+374.581736195,+2.84439643383,+0.962043524584,-0.363386882689,+0.302561345738+0.988656791945j,+0.347931745286+0.979642620742j,-2003.09452065+1486.6091863j,+2288.98858116+991.426147915j,-285.894060511-2478.03533422j,+0.435599943359+0.391917625917j,+3708197.85471,+1745655.81308,+3750581.31629,+10012.7180636,+9943.32881199
2000-01-01 00:00:43.710000 EST,+374.594810212,+2.82036638915,+0.961815063484,-0.363846629171,+0.303030773974+0.98844661631j,+0.348382201828+0.979426251643j,-1965.96249118+1535.17146047j,+2312.47872952+934.987730016j,-346.516238339-2470.15919048j,+0.435797210896+0.391711951048j,+3708172.82447,+1745672.55525,+3751845.59331,+10015.7436543,+9942.93268348
2000-01-01 00:00:43.720000 EST,+375.231969611,+2.79939375487,+0.966881251517,-0.357053606999,+0.301893829503+0.989570392188j,+0.337599247623+0.98188536067j,-1947.57638881+1553.66903444j,+2319.30504731+909.816111295j,-371.728658499-2463.48514574j,+0.242900993385+0.289084169571j,+2538462.24609,+859295.672974,+3534410.16984,+9419.26716295,+6793.3522744
2000-01-01 00:00:43.730000 EST,+375.649609986,+2.78421940676,+0.965074306519,-0.352653843957,+0.300704969501+0.973421695983j,+0.335722739854+0.97059435439j,-1899.97156222+1569.34677153j,+2309.07995261+860.750253584j,-409.108390386-2430.09702512j,+0.246213618811+0.289217263229j,+2538708.24714,+857730.511291,+3162218.94303,+8418.00140069,+6755.38564028
2000-01-01 00:00:43.740000 EST,+375.887930382,+2.77233840219,+0.958669955559,-0.349593701928,+0.299489680397+0.96187868024j,+0.334120696763+0.960791854138j,-1860.64447694+1579.7349781j,+2298.41286075+821.497895389j,-437.768383814-2401.23287349j,+0.250283872597+0.289395442625j,+2526883.35116,+868726.762043,+2898758.18385,+7711.76180333,+6718.38440073
2000-01-01 00:00:43.750000 EST,+376.028238321,+2.76222195275,+0.954063268127,-0.347317459784,+0.298272886735+0.963374456034j,+0.332696497959+0.960220666581j,-1844.56068863+1594.79503351j,+2303.41335716+800.038898425j,-458.852668529-2394.83393193j,+0.250658430938+0.289676998796j,+2516395.16632,+878869.138469,+2770606.11969,+7368.0799401,+6708.90801939
2000-01-01 00:00:43.760000 EST,+376.129284889,+2.75319747047,+0.954360784692,-0.345508041568,+0.297069401313+0.972628536171j,+0.331390028371+0.96644107196j,-1845.09471412+1614.12713124j,+2320.42245765+790.835329195j,-475.327743533-2404.96246044j,+0.247694869324+0.290028731463j,+2515610.96547,+879389.889741,+2729975.01207,+7258.07620342,+6722.57185306
2000-01-01 00:00:43.770000 EST,+376.221155019,+2.74506866885,+0.957703259425,-0.343979263682,+0.295886977937+0.979535449438j,+0.330159396727+0.972140675401j,-1845.66829703+1631.63017432j,+2335.86732905+782.58054503j,-490.199032023-2414.21071935j,+0.244604517248+0.290359759958j,+2522037.70246,+872657.462387,+2728740.52609,+7253.02256315,+6738.23599091
2000-01-01 00:00:43.780000 EST,+376.315849859,+2.7378411469,+0.960317712091,-0.342621194928,+0.294728985854+0.979072760814j,+0.328980750422+0.972720244311j,-1836.21747773+1642.87267488j,+2340.8782105+768.774645148j,-504.660732764-2411.64732003j,+0.243710159767+0.290638714788j,+2527957.12373,+866483.737625,+2736816.57027,+7272.65825049,+6740.02829254
2000-01-01 00:00:43.790000 EST,+376.415543082,+2.7315790899,+0.960315152908,-0.341370766701,+0.293596734611+0.974178368079j,+0.32784285035+0.96948276294j,-1819.857794+1648.73825048j,+2337.77810611+751.673955641j,-517.920312108-2400.41220612j,+0.244734882084+0.29088336916j,+2528394.31015,+865849.735057,+2740023.02674,+7279.25049085,+6729.3215986
2000-01-01 00:00:43.800000 EST,+376.517022099,+2.72633047887,+0.958711987107,-0.34019312507,+0.292490770719+0.970724424286j,+0.32674078905+0.966655695564j,-1806.03906044+1653.11095596j,+2334.65561336+737.520228591j,-528.616552914-2390.63118455j,+0.245847769788+0.291121134314j,+2524737.36628,+869345.512085,+2734965.20018,+7263.85538941,+6718.10204731
2000-01-01 00:00:43.810000 EST,+376.615400396,+2.72209189204,+0.957615763467,-0.339069327323,+0.291411357665+0.971475017737j,+0.325671929513+0.966780754194j,-1800.33467078+1658.53104293j,+2336.49735153+729.870038742j,-536.162680755-2388.40108167j,+0.245704890903+0.291367595473j,+2521548.9114,+872375.526399,+2724398.01217,+7233.89964751,+6715.01950895
2000-01-01 00:00:43.820000 EST,+376.707429396,+2.71881122984,+0.958028284058,-0.337988346358,+0.290358486646+0.974628798693j,+0.324633378619+0.969006043736j,-1800.77573685+1664.34663593j,+2341.75433584+727.34421666j,-540.978598999-2391.69085259j,+0.244495948293+0.291616811357j,+2521543.98867,+872182.989526,+2712781.29833,+7201.29492184,+6718.90843433
2000-01-01 00:00:43.830000 EST,+376.792854677,+2.71641701522,+0.959304438336,-0.33694292637,+0.289331806524+0.976816180276j,+0.323622291202+0.970884783813j,-1801.89309865+1668.30268925j,+2345.73905942+726.333853712j,-543.845960766-2394.63654296j,+0.243307490959+0.291856686165j,+2523799.03749,+869707.28206,+2702923.66554,+7173.50032515,+6722.8762899
2000-01-01 00:00:43.840000 EST,+376.87336609,+2.71484841726,+0.960228864005,-0.335928264724,+0.288330742578+0.976550643301j,+0.322636978911+0.971022298701j,-1800.55293218+1669.11145905j,+2345.76939137+724.768850608j,-545.216459188-2393.88030965j,+0.242877588558+0.292084856411j,+2525680.79041,+867625.585243,+2694974.35793,+7150.87506948,+6722.10949264
2000-01-01 00:00:43.850000 EST,+376.950555756,+2.71406549917,+0.960264081756,-0.334941444049,+0.287354674464+0.974962353012j,+0.321676647584+0.969983906297j,-1797.93367864+1667.39068146j,+2342.9695275+723.36089929j,-545.035848861-2390.75158075j,+0.243059468505+0.292305296708j,+2525679.66999,+867463.451539,+2687605.35992,+7129.86177862,+6717.5081634
2000-01-01 00:00:43.860000 EST,+377.02473849,+2.71403953023,+0.959818223674,-0.33398075179,+0.28640301444+0.974001696617j,+0.320740745194+0.969197617072j,-1797.10469063+1664.61155045j,+2340.14823544+724.03254012j,-543.043544809-2388.64409057j,+0.243222137626+0.292521426961j,+2524407.62384,+868598.077664,+2679789.77187,+7107.72927688,+6713.1499139
2000-01-01 00:00:43.870000 EST,+377.095280074,+2.71473870116,+0.959596670563,-0.333045042287,+0.285475199395+0.974468418534j,+0.319828617644+0.969431213576j,-1799.68442261+1661.59447376j,+2338.82523637+727.775191893j,-539.140813762-2389.36966566j,+0.242950557086+0.292733683136j,+2523410.36946,+869461.479263,+2671602.79474,+7084.68903194,+6711.70727809
2000-01-01 00:00:43.880000 EST,+377.161632553,+2.71612305066,+0.959889094974,-0.332133353427,+0.284570660788+0.975656859066j,+0.318939492613+0.970316164777j,-1804.7975928+1658.03470419j,+2338.29897058+733.983211961j,-533.501377782-2392.01791615j,+0.242348073655+0.292940624345j,+2523515.67781,+869211.898143,+2663757.44901,+7062.64163451,+6712.52252563
2000-01-01 00:00:43.890000 EST,+377.2239428,+2.71814983504,+0.960440631208,-0.33124483562,+0.283688820778+0.976437519605j,+0.318072701501+0.971019218696j,-1810.54693373+1653.17039286j,+2336.96102387+741.394442924j,-526.414090137-2394.56483578j,+0.241786785233+0.293141864759j,+2524324.57925,+868255.224211,+2656729.55186,+7042.84444974,+6713.20028092
2000-01-01 00:00:43.900000 EST,+377.282841862,+2.72078110569,+0.960842975075,-0.330378789249,+0.282829112801+0.976383415856j,+0.317227727308+0.971119718172j,-1815.93893856+1646.64853899j,+2334.00893515+749.32498302j,-518.069996589-2395.97352201j,+0.241495696388+0.29333836183j,+2524936.15491,+867507.313829,+2650380.60025,+7024.91686918,+6712.24226857
2000-01-01 00:00:43.910000 EST,+377.338860212,+2.72398598217,+0.960941927134,-0.329534631504,+0.281990993761+0.975933688554j,+0.316404080797+0.97085583388j,-1821.42968233+1638.75695707j,+2329.91999662+758.025897566j,-508.49031429-2396.78285464j,+0.241402566306+0.293530877749j,+2524894.92186,+867429.795898,+2644252.71329,+7007.63423042,+6710.10277295
2000-01-01 00:00:43.920000 EST,+377.392104861,+2.72773715078,+0.960896537615,-0.328711788222,+0.281173932587+0.975742562137j,+0.315601177876+0.97071406996j,-1828.02740894+1630.01226594j,+2325.64573526+768.112041987j,-497.618326316-2398.12430793j,+0.241289139946+0.293718880234j,+2524459.47228,+867759.085658,+2638063.52057,+6990.24565323,+6708.19070014
2000-01-01 00:00:43.930000 EST,+377.442406124,+2.73200641074,+0.960943463462,-0.327909656857,+0.280377399199+0.976035861104j,+0.314818405232+0.970923919967j,-1836.17952417+1620.67075015j,+2321.63180288+779.842738764j,-485.452278716-2400.51348891j,+0.241027751909+0.293901546511j,+2524157.27088,+867958.710598,+2631896.46928,+6972.97501971,+6707.33210865
2000-01-01 00:00:43.940000 EST,+377.489661225,+2.73676346957,+0.961164218417,-0.327127654217,+0.279600868703+0.976541319182j,+0.314055227734+0.971332946342j,-1845.49170768+1610.62098372j,+2317.58454161+792.932209469j,-472.092833926-2403.55319319j,+0.240666793165+0.294078906432j,+2524236.61285,+867776.04268,+2626008.87474,+6956.50542114,+6707.21572687
2000-01-01 00:00:43.950000 EST,+377.534010671,+2.74197803057,+0.961460184509,-0.326365272538,+0.278843834672+0.976880381261j,+0.313311217226+0.971657411394j,-1855.2770301+1599.63403052j,+2312.96222223+806.900023865j,-457.685192136-2406.53405438j,+0.240334260773+0.294251918052j,+2524532.03049,+867379.535629,+2620544.08502,+6941.21327073,+6707.01090185
2000-01-01 00:00:43.960000 EST,+377.575742285,+2.74762229026,+0.961694529866,-0.32562207094,+0.278105815509+0.976935355664j,+0.312585974294+0.971773140475j,-1865.20058275+1587.63664878j,+2307.53396119+821.492763423j,-442.333378446-2409.1294122j,+0.240100071463+0.294421475573j,+2524735.87766,+867082.068201,+2615431.83331,+6926.9064201,+6706.25776793
2000-01-01 00:00:43.970000 EST,+377.6150903,+2.75367147543,+0.961824961205,-0.324897611806,+0.277386346738+0.976874682723j,+0.311879039352+0.971777196402j,-1875.42095344+1574.75817686j,+2301.4910627+836.783100039j,-426.070109258-2411.5412769j,+0.23993170806+0.29458756738j,+2524713.62802,+867020.036927,+2610508.04946,+6913.14546615,+6705.16105107
2000-01-01 00:00:43.980000 EST,+377.652139143,+2.7601025017,+0.961912625223,-0.324191415853,+0.276684968785+0.976917332846j,+0.311189893548+0.971835093167j,-1886.25398297+1561.18182672j,+2295.15011335+852.952953881j,-408.896130382-2414.1347806j,+0.239753805927+0.294749522872j,+2524570.92862,+867085.504328,+2605681.66214,+6899.68728379,+6704.2064714
2000-01-01 00:00:43.990000 EST,+377.686885524,+2.76689247462,+0.962036724456,-0.323502979565,+0.276001223474+0.977123643164j,+0.310518032146+0.972013557795j,-1897.79933316+1546.99479206j,+2288.63645603+870.045037771j,-390.837122868-2417.03982983j,+0.239527633095+0.294906894501j,+2524487.5903,+867095.21751,+2600986.33467,+6886.62072832,+6703.64412595
2000-01-01 00:00:44.000000 EST,+377.719356016,+2.7740183743,+0.962218925803,-0.322831826068,+0.275334661112+0.977389770077j,+0.309863021795+0.972251258307j,-1909.87182838+1532.17036956j,+2281.83437716+887.912336571j,-371.962548777-2420.08270614j,+0.23927420006+0.295059953697j,+2524535.98421,+866975.407606,+2596506.15902,+6874.16759999,+6703.33668901
2000-01-01 00:00:44.010000 EST,+377.749659327,+2.78145781095,+0.962421552274,-0.322177532689,+0.274684849017+0.977589237384j,+0.309224488624+0.972451795653j,-1922.20759812+1516.65544834j,+2274.56594611+906.352887155j,-352.358347985-2423.00833549j,+0.2390374371+0.295209391118j,+2524649.41761,+866793.928122,+2592279.39291,+6862.42681866,+6702.99646618
2000-01-01 00:00:44.020000 EST,+377.777946867,+2.78918982626,+0.962598902117,-0.321539712016,+0.274051372675+0.977691855681j,+0.308602061431+0.972579726248j,-1934.6804125+1500.45195956j,+2266.76972039+925.256405648j,-332.08930789-2425.70836521j,+0.238838185785+0.295355663044j,+2524723.18558,+866657.236663,+2588272.20055,+6851.30569958,+6702.48430858
2000-01-01 00:00:44.030000 EST,+377.804344357,+2.79719498582,+0.962740204976,-0.320917973221,+0.273433829499+0.977761474645j,+0.307995333683+0.972673625241j,-1947.33325897+1483.62235776j,+2258.52128092+944.628893022j,-311.188021956-2428.25125078j,+0.238662558977+0.295498690161j,+2524718.8921,+866604.165446,+2584424.49613,+6840.64260966,+6701.88699087
2000-01-01 00:00:44.040000 EST,+377.828923854,+2.80545486423,+0.962868662628,-0.320311905369,+0.272831822711+0.977871048178j,+0.307403877489+0.972789595008j,-1960.25203135+1466.23922211j,+2249.92643004+964.508445915j,-289.674398695-2430.74766802j,+0.238484579536+0.295638130602j,+2524678.9276,+866591.731757,+2580705.51858,+6830.35457492,+6701.37097941
2000-01-01 00:00:44.050000 EST,+377.851729283,+2.81395153646,+0.963010651026,-0.319721090497,+0.272244959811+0.978035189251j,+0.306827283311+0.972946232755j,-1973.44036198+1448.34190745j,+2241.0210662+984.878532609j,-267.580704221-2433.22044005j,+0.238292718421+0.295773844139j,+2524663.71296,+866557.306754,+2577126.5249,+6820.47037283,+6701.00959785
2000-01-01 00:00:44.060000 EST,+377.872816109,+2.82266749444,+0.96317136875,-0.319145133021,+0.271672857637+0.978214742388j,+0.306265183539+0.973119406156j,-1986.80639335+1429.93624716j,+2231.76431251+1005.65668546j,-244.957919158-2435.59293262j,+0.238095650411+0.295906053388j,+2524693.79189,+866480.306108,+2573712.85245,+6811.055844,+6700.74473556
2000-01-01 00:00:44.070000 EST,+377.892266475,+2.83158590924,+0.963336595999,-0.318583668282,+0.271115145872+0.97836768291j,+0.305717239765+0.973276508311j,-2000.24005977+1411.02334932j,+2222.10209573+1026.74703076j,-221.862035965-2437.77038009j,+0.237908350888+0.296035132468j,+2524742.89222,+866387.379661,+2570471.88821,+6802.1288506,+6700.47675583
2000-01-01 00:00:44.080000 EST,+377.910173472,+2.84069087631,+0.963491153827,-0.3180363501,+0.270571466778+0.978487265156j,+0.305183114556+0.973407937125j,-2013.68533102+1391.62242823j,+2212.02304084+1048.09143778j,-198.337709813-2439.71386601j,+0.237736792288+0.296161298349j,+2524775.56726,+866314.504987,+2567386.86185,+6793.64315139,+6700.16425829
2000-01-01 00:00:44.090000 EST,+377.926617984,+2.8499674061,+0.963632666977,-0.317502832661,+0.270041471831+0.978597405451j,+0.304662457456+0.973528703709j,-2027.14465639+1371.76956862j,+2201.55962276+1069.67398527j,-174.414966363-2441.44355389j,+0.237575236172+0.296284520272j,+2524781.44042,+866272.091438,+2564434.14385,+6785.53460332,+6699.84226843
2000-01-01 00:00:44.100000 EST,+377.941660973,+2.85940122088,+0.96376982649,-0.316982764717,+0.26952481891+0.978722234402j,+0.304154914588+0.973657709142j,-2040.63170052+1351.50163555j,+2190.7505999+1091.48807464j,-150.11889938-2442.98971019j,+0.237414733777+0.296404679077j,+2524776.92189,+866243.254354,+2561601.59583,+6777.76985272,+6699.56715569
2000-01-01 00:00:44.110000 EST,+377.955353502,+2.86897857342,+0.963911347148,-0.316475798286,+0.269021172293+0.978864593768j,+0.303660146944+0.973799784429j,-2054.12968519+1330.84455367j,+2179.61003456+1113.50621321j,-125.480349368-2444.35076687j,+0.237251927303+0.296521767239j,+2524782.62262,+866206.849864,+2558891.34736,+6770.35349188,+6699.35915181
2000-01-01 00:00:44.120000 EST,+377.967750335,+2.8786862195,+0.964058215736,-0.315981600053,+0.268530204579+0.979009885011j,+0.303177838123+0.973945609934j,-2067.59070705+1309.8148122j,+2168.12825514+1135.67867083j,-100.537548092-2445.49348303j,+0.237090249636+0.296635934576j,+2524803.80595,+866157.397067,+2556309.21084,+6763.29980156,+6699.19422503
2000-01-01 00:00:44.130000 EST,+377.978914045,+2.88851150094,+0.964205127016,-0.31549985413,+0.268051598089+0.97914425264j,+0.302707686843+0.974084226219j,-2080.96447774+1288.42835976j,+2156.29392938+1157.95392221j,-75.3294516381-2446.38228197j,+0.236934736725+0.296747376317j,+2524830.3244,+866105.128436,+2553854.15264,+6756.60482037,+6699.03773398
2000-01-01 00:00:44.140000 EST,+377.988908906,+2.89844241131,+0.964347078115,-0.31503025561,+0.267585044405+0.979266658888j,+0.302249394777+0.974213252497j,-2094.22216178+1266.70652243j,+2144.11110845+1180.29633206j,-49.8889466724-2447.00285449j,+0.236786975765+0.296856206192j,+2524850.26202,+866062.072639,+2551517.15635,+6750.24344957,+6698.87746032
2000-01-01 00:00:44.150000 EST,+377.997793126,+2.9084675711,+0.96448371803,-0.314572502992,+0.267130242757+0.979385954639j,+0.301802661889+0.974338422884j,-2107.35549873+1244.67476842j,+2131.59771827+1202.6860125j,-24.2422195376-2447.36078092j,+0.236644634771+0.296962435102j,+2524861.06139,+866030.713425,+2549287.66423,+6744.18663439,+6698.72686446
2000-01-01 00:00:44.160000 EST,+378.005616896,+2.91857614209,+0.96461826053,-0.314126296494,+0.266686898848+0.979510041274j,+0.301367191433+0.974466051022j,-2120.35925842+1222.35789831j,+2118.77262166+1225.10603379j,+1.58663675814-2447.46393209j,+0.236504617635+0.297066047735j,+2524869.00401,+866004.529036,+2547159.59248,+6738.41731084,+6698.60457816
2000-01-01 00:00:44.170000 EST,+378.012426305,+2.92875775652,+0.964753554332,-0.313691342119,+0.266254724901+0.979639120584j,+0.30094269736+0.97459723524j,-2133.21753923+1199.7771462j,+2105.64625711+1247.53200767j,+27.5712821222-2447.30915387j,+0.236365955731+0.297167081656j,+2524880.98859,+865976.379594,+2545131.69572,+6732.93129698,+6698.51546606
2000-01-01 00:00:44.180000 EST,+378.018267953,+2.93900250158,+0.964889653965,-0.313267356078,+0.265833440401+0.97976780805j,+0.300528906577+0.974728433279j,-2145.90493187+1176.95106714j,+2092.22198909+1269.93265154j,+53.6829427819-2446.88371867j,+0.236229945634+0.297265636069j,+2524898.21855,+865944.941072,+2543203.64657,+6727.72683803,+6698.44961798
2000-01-01 00:00:44.190000 EST,+378.023190017,+2.94930093885,+0.96502460153,-0.312854065297,+0.2654227725+0.979891580235j,+0.300125555183+0.974855990673j,-2158.39706965+1153.89808077j,+2078.50358615+1292.27765338j,+79.8934834953-2446.17573415j,+0.236098234855+0.297361820697j,+2524916.83828,+865914.050514,+2541372.59713,+6722.79549046,+6698.39480454
2000-01-01 00:00:44.200000 EST,+378.027239936,+2.95964411428,+0.965156764102,-0.312451204404,+0.265022455655+0.98001052933j,+0.299732383564+0.974979415301j,-2170.67834411+1130.63783511j,+2064.50025974+1314.54367189j,+106.178084375-2445.181507j,+0.235971171025+0.297455707353j,+2524932.87594,+865887.662857,+2539633.13185,+6718.12203872,+6698.34730125
2000-01-01 00:00:44.210000 EST,+378.030461858,+2.97002353628,+0.9652861836,-0.312058512724,+0.264632230868+0.980127892023j,+0.299349134932+0.97510086175j,-2182.74070471+1107.19061063j,+2050.22554799+1336.71359484j,+132.515156715-2443.90420547j,+0.235847803028+0.297547327491j,+2524945.81161,+865866.21373,+2537979.63441,+6713.69080135,+6698.31194273
