# file...... triplex_main_power.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... triplex_meter 28
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power
2000-01-01 00:00:42.090000 EST,+2.03738194214e-09-21.3955410356d
2000-01-01 00:00:42.100000 EST,+8.14955477483e-10+69.0191016623d
2000-01-01 00:00:42.110000 EST,+1.62991620725e-09+159.428777808d
2000-01-01 00:00:42.120000 EST,+5.76264207268e-10-65.1664780691d
2000-01-01 00:00:42.130000 EST,+1.46919569601e-09-76.0765623842d
2000-01-01 00:00:42.140000 EST,+1.2885736855e-09+179.06330859d
2000-01-01 00:00:42.150000 EST,+8.14967904215e-10-108.981470233d
2000-01-01 00:00:42.160000 EST,+2.55288679651e-09+42.7934604501d
2000-01-01 00:00:42.170000 EST,+2.30509006707e-09+116.784571968d
2000-01-01 00:00:42.180000 EST,+8.40056557224e-10-3.80322901934d
2000-01-01 00:00:42.190000 EST,+1.48327992718e-09+88.4772257875d
2000-01-01 00:00:42.200000 EST,+1.36676085e-09+9.46357427014d
2000-01-01 00:00:42.210000 EST,+1.09720134395e-09+51.4592424381d
2000-01-01 00:00:42.220000 EST,+9.11178281054e-10+137.053210711d
2000-01-01 00:00:42.230000 EST,+1.42622289134e-09+73.97139913d
2000-01-01 00:00:42.240000 EST,+4.55591212377e-10-169.114838453d
2000-01-01 00:00:42.250000 EST,+1.4692407166e-09-49.0256246891d
2000-01-01 00:00:42.260000 EST,+1.68014460144e-09-29.031799265d
2000-01-01 00:00:42.270000 EST,+9.11188223234e-10+11.9052137059d
2000-01-01 00:00:42.280000 EST,+1.48330993672e-09+91.6170421077d
2000-01-01 00:00:42.290000 EST,+4.07497373742e-10+165.998943904d
2000-01-01 00:00:42.300000 EST,+1.82238711396e-09+102.887155696d
2000-01-01 00:00:42.310000 EST,+8.40080500733e-10+152.604933656d
2000-01-01 00:00:42.320000 EST,+2.0778485643e-09+155.646278452d
2000-01-01 00:00:42.330000 EST,+2.12721423084e-09+150.56801099d
2000-01-01 00:00:42.340000 EST,+1.23936600566e-09+177.036681568d
2000-01-01 00:00:42.350000 EST,+5.76294437891e-10-57.122427309d
2000-01-01 00:00:42.360000 EST,+7.34635325175e-10+111.867012069d
2000-01-01 00:00:42.370000 EST,+1.63001198029e-09-11.5274758165d
2000-01-01 00:00:42.380000 EST,+1.82241156221e-09+15.3294119577d
2000-01-01 00:00:42.390000 EST,+2.03752107558e-10+79.0525033792d
2000-01-01 00:00:42.400000 EST,+1.09724025399e-09-78.861589646d
2000-01-01 00:00:42.410000 EST,+3.26640401647e-09+166.041567577d
2000-01-01 00:00:42.420000 EST,+1.23938087664e-09+160.432932919d
2000-01-01 00:00:42.430000 EST,+5.76301162322e-10+35.1691086567d
2000-01-01 00:00:42.440000 EST,+8.40097166863e-10+4.47575401484d
2000-01-01 00:00:42.450000 EST,+1.2886518367e-09-170.858542652d
2000-01-01 00:00:42.460000 EST,+2.19449766491e-09+149.168740536d
2000-01-01 00:00:42.470000 EST,+1.64271914721e-09-1.64450150037d
2000-01-01 00:00:42.480000 EST,+6.11263399802e-10-98.5124486613d
2000-01-01 00:00:42.490000 EST,+2.16594210586e-09+130.555479598d
2000-01-01 00:00:42.500000 EST,+1.74088275598e-09+12.5481333369d
2000-01-01 00:00:42.510000 EST,+9.11220641733e-10+108.804698227d
2000-01-01 00:00:42.520000 EST,+1.63004270824e-09+82.4841268397d
2000-01-01 00:00:42.530000 EST,+9.11222483063e-10-70.7093764532d
2000-01-01 00:00:42.540000 EST,+2.64882460459e-09-29.6558368356d
2000-01-01 00:00:42.550000 EST,+2.45354631075e-09+177.963179798d
2000-01-01 00:00:42.560000 EST,+2.44507340759e-09+173.43214595d
2000-01-01 00:00:42.570000 EST,+1.7408945788e-09+14.2179400112d
2000-01-01 00:00:42.580000 EST,+1.64273721854e-09-178.986156319d
2000-01-01 00:00:42.590000 EST,+4.0751329242e-10+84.1129858171d
2000-01-01 00:00:42.600000 EST,+2.47880861162e-09+3.796734233d
2000-01-01 00:00:42.610000 EST,+1.06579782407e-25+14.0362434679d
2000-01-01 00:00:42.620000 EST,+8.40112177006e-10+160.732988883d
2000-01-01 00:00:42.630000 EST,+2.52033842233e-09+160.946464174d
2000-01-01 00:00:42.640000 EST,+3.4155969848e-09-22.1604116382d
2000-01-01 00:00:42.650000 EST,+1.64274611064e-09-11.7230285547d
2000-01-01 00:00:42.660000 EST,+2.64885033592e-09+18.2277358659d
2000-01-01 00:00:42.670000 EST,+1.740907872e-09+155.255255543d
2000-01-01 00:00:42.680000 EST,+1.01878993496e-10+86.0123152283d
2000-01-01 00:00:42.690000 EST,+5.0939528929e-10-93.7890482806d
2000-01-01 00:00:42.700000 EST,+8.15032963101e-10+86.407247145d
2000-01-01 00:00:42.710000 EST,+2.0375836227e-10-93.3987620798d
2000-01-01 00:00:42.720000 EST,+1.15263202514e-09-48.2070400371d
2000-01-01 00:00:42.730000 EST,+2.4451031394e-09+176.982448697d
2000-01-01 00:00:42.740000 EST,+1.68023733657e-09-16.8665044173d
2000-01-01 00:00:42.750000 EST,+8.70458037048e-10+17.9109106787d
2000-01-01 00:00:42.760000 EST,+2.83070937699e-09+147.281424703d
2000-01-01 00:00:42.770000 EST,+2.78076947329e-09+149.275833104d
2000-01-01 00:00:42.780000 EST,+6.11277361879e-10-92.1024019909d
2000-01-01 00:00:42.790000 EST,+2.44511060191e-09+178.074403191d
2000-01-01 00:00:42.800000 EST,+6.11277930691e-10+88.2492092707d
2000-01-01 00:00:42.810000 EST,+1.55512613448e-09+120.029550013d
2000-01-01 00:00:42.820000 EST,+1.6584820827e-09+9.21260499492d
2000-01-01 00:00:42.830000 EST,+1.64276220757e-09-174.113037958d
2000-01-01 00:00:42.840000 EST,+4.07519314716e-10+88.929065787d
2000-01-01 00:00:42.850000 EST,+1.74092396348e-09+158.538294409d
2000-01-01 00:00:42.860000 EST,+2.10030810903e-09-39.8360625039d
2000-01-01 00:00:42.870000 EST,+8.21382383292e-10-173.455518895d
2000-01-01 00:00:42.880000 EST,+1.0829990714e-09-41.6065521673d
2000-01-01 00:00:42.890000 EST,+2.03760036754e-10-90.2624510899d
2000-01-01 00:00:42.900000 EST,+2.03760105994e-10-90.1059801565d
2000-01-01 00:00:42.910000 EST,+2.54700216449e-09-163.690982584d
2000-01-01 00:00:42.920000 EST,+8.40124984821e-10+14.2381974429d
2000-01-01 00:00:42.930000 EST,+2.52037573591e-09-13.6827737849d
2000-01-01 00:00:42.940000 EST,+3.05640544111e-10-89.4966145595d
2000-01-01 00:00:42.950000 EST,+1.63326403063e-09+4.22806080759d
2000-01-01 00:00:42.960000 EST,+1.65849014699e-09-168.581827299d
2000-01-01 00:00:42.970000 EST,+1.01880267771e-09+37.8136804128d
2000-01-01 00:00:42.980000 EST,+1.01880294823e-10+91.0875464011d
2000-01-01 00:00:42.990000 EST,+9.61137026398e-10+149.224448655d
2000-01-01 00:00:43.000000 EST,+2.44724990132e-09+178.98471826d
2000-01-01 00:00:43.010000 EST,+8.40127062019e-10+15.5463038906d
2000-01-01 00:00:43.020000 EST,+1.77926460456e-09-21.9813291165d
2000-01-01 00:00:43.030000 EST,+2.03760835952e-10+91.7846488321d
2000-01-01 00:00:43.040000 EST,+8.21386369491e-10-170.955100987d
2000-01-01 00:00:43.050000 EST,+2.45360643741e-09+177.290129633d
2000-01-01 00:00:43.060000 EST,+5.04076790825e-09-11.849907812d
2000-01-01 00:00:43.070000 EST,+1.63326871425e-09+5.89393051535d
2000-01-01 00:00:43.080000 EST,+2.49763171892e-09+170.679283966d
2000-01-01 00:00:43.090000 EST,+3.31699012598e-09-8.04336957903d
2000-01-01 00:00:43.100000 EST,+8.15044481773e-10-177.296246045d
2000-01-01 00:00:43.110000 EST,+9.61139450494e-10-29.1753864615d
2000-01-01 00:00:43.120000 EST,+8.89634051209e-10+159.325655077d
2000-01-01 00:00:43.130000 EST,+9.35139709153e-10+32.4366340841d
2000-01-01 00:00:43.140000 EST,+8.53915264327e-10+165.847533384d
2000-01-01 00:00:43.150000 EST,+4.07522573429e-10-86.6769170048d
2000-01-01 00:00:43.160000 EST,+2.46416438146e-09+176.318456549d
2000-01-01 00:00:43.170000 EST,+3.27011567954e-09+8.02990390691d
2000-01-01 00:00:43.180000 EST,+5.09403434008e-11+93.6809156484d
2000-01-01 00:00:43.190000 EST,+2.44566737819e-09+2.60451238786d
2000-01-01 00:00:43.200000 EST,+2.44990812345e-09+7.49035391731d
2000-01-01 00:00:43.210000 EST,+514.235282068+13.4954835696d
2000-01-01 00:00:43.220000 EST,+514.235046599+13.4954751564d
2000-01-01 00:00:43.230000 EST,+514.234646179+13.4954805286d
2000-01-01 00:00:43.240000 EST,+514.234314369+13.4954839736d
2000-01-01 00:00:43.250000 EST,+514.234287625+13.4954854433d
2000-01-01 00:00:43.260000 EST,+514.234517699+13.4954674138d
2000-01-01 00:00:43.270000 EST,+514.234721518+13.4954658251d
2000-01-01 00:00:43.280000 EST,+514.234723868+13.4954657764d
2000-01-01 00:00:43.290000 EST,+514.234581445+13.4954668123d
2000-01-01 00:00:43.300000 EST,+514.234465643+13.4954676523d
2000-01-01 00:00:43.310000 EST,+514.234473906+13.4954675866d
2000-01-01 00:00:43.320000 EST,+514.234565257+13.4954669266d
2000-01-01 00:00:43.330000 EST,+514.234636539+13.4954664325d
2000-01-01 00:00:43.340000 EST,+514.234632269+13.4954665054d
2000-01-01 00:00:43.350000 EST,+514.234581367+13.4954669283d
2000-01-01 00:00:43.360000 EST,+514.234546566+13.4954672398d
2000-01-01 00:00:43.370000 EST,+514.234557996+13.4954672145d
2000-01-01 00:00:43.380000 EST,+514.234595788+13.4954669915d
2000-01-01 00:00:43.390000 EST,+514.234622198+13.4954668424d
2000-01-01 00:00:43.400000 EST,+514.234620524+13.4954668887d
2000-01-01 00:00:43.410000 EST,+514.234604042+13.4954670364d
2000-01-01 00:00:43.420000 EST,+514.234595302+13.4954671226d
2000-01-01 00:00:43.430000 EST,+514.234603208+13.4954670799d
2000-01-01 00:00:43.440000 EST,+514.234619024+13.4954669692d
2000-01-01 00:00:43.450000 EST,+514.234629286+13.4954668885d
2000-01-01 00:00:43.460000 EST,+514.23462922+13.4954668731d
2000-01-01 00:00:43.470000 EST,+514.234624469+13.495466886d
2000-01-01 00:00:43.480000 EST,+514.234622996+13.4954668705d
2000-01-01 00:00:43.490000 EST,+514.234627284+13.4954668086d
2000-01-01 00:00:43.500000 EST,+514.234633733+13.4954667264d
2000-01-01 00:00:43.510000 EST,+514.234637649+13.4954666592d
2000-01-01 00:00:43.520000 EST,+1.25762660099e-09+163.020027869d
2000-01-01 00:00:43.530000 EST,+1.4339304435e-09+176.80661346d
2000-01-01 00:00:43.540000 EST,+8.8927789661e-10-101.789836189d
2000-01-01 00:00:43.550000 EST,+2.4190101081e-09+130.709124009d
2000-01-01 00:00:43.560000 EST,+3.97665148422e-10-131.303090014d
2000-01-01 00:00:43.570000 EST,+1.98826198e-09-169.647000518d
2000-01-01 00:00:43.580000 EST,+2.51493411279e-09-152.684641273d
2000-01-01 00:00:43.590000 EST,+1.98820669014e-09+44.2795902952d
2000-01-01 00:00:43.600000 EST,+1.25742805307e-09-118.753914014d
2000-01-01 00:00:43.610000 EST,+8.89110648478e-10-75.2194719798d
2000-01-01 00:00:43.620000 EST,+7.95220648713e-10+39.8837464198d
2000-01-01 00:00:43.630000 EST,+2.67458249767e-09+176.439216477d
2000-01-01 00:00:43.640000 EST,+7.95185107046e-10-53.0257877837d
2000-01-01 00:00:43.650000 EST,+1.43351429649e-09+69.2175801151d
2000-01-01 00:00:43.660000 EST,+1.20918337287e-09-155.37559757d
2000-01-01 00:00:43.670000 EST,+5.62245537186e-10+167.652316716d
2000-01-01 00:00:43.680000 EST,+7.95116340862e-10-148.775193683d
2000-01-01 00:00:43.690000 EST,+2.31809249014e-09-1.1590830299d
2000-01-01 00:00:43.700000 EST,+1.19262559823e-09+28.3923087885d
2000-01-01 00:00:43.710000 EST,+2.027035527e-09+15.6781002807d
2000-01-01 00:00:43.720000 EST,+4.10785516157e-10+118.657557028d
2000-01-01 00:00:43.730000 EST,+8.40343757053e-10+13.6738009471d
2000-01-01 00:00:43.740000 EST,+1.08747051777e-09+138.744150806d
2000-01-01 00:00:43.750000 EST,+8.31303211504e-10+12.3999826627d
2000-01-01 00:00:43.760000 EST,+9.06474595227e-10-127.304941996d
2000-01-01 00:00:43.770000 EST,+2.03843843789e-10-64.1326998382d
2000-01-01 00:00:43.780000 EST,+2.44893902037e-09-154.454298476d
2000-01-01 00:00:43.790000 EST,+0+0d
2000-01-01 00:00:43.800000 EST,+2.43478077641e-09-155.120355535d
2000-01-01 00:00:43.810000 EST,+2.02825917494e-10+114.689263001d
2000-01-01 00:00:43.820000 EST,+0+0d
2000-01-01 00:00:43.830000 EST,+0+0d
2000-01-01 00:00:43.840000 EST,+0+0d
2000-01-01 00:00:43.850000 EST,+8.13769113778e-10-155.471386445d
2000-01-01 00:00:43.860000 EST,+0+0d
2000-01-01 00:00:43.870000 EST,+1.67609167777e-09-169.382695591d
2000-01-01 00:00:43.880000 EST,+6.10197012951e-10+114.799938797d
2000-01-01 00:00:43.890000 EST,+8.14110423652e-10+24.9803432705d
2000-01-01 00:00:43.900000 EST,+0+0d
2000-01-01 00:00:43.910000 EST,+0+0d
2000-01-01 00:00:43.920000 EST,+6.10276735403e-10-64.3377533029d
2000-01-01 00:00:43.930000 EST,+0+0d
2000-01-01 00:00:43.940000 EST,+1.46741244543e-09-7.41346245728d
2000-01-01 00:00:43.950000 EST,+2.44248193202e-09-153.37626919d
2000-01-01 00:00:43.960000 EST,+5.78010024793e-26-63.4349488229d
2000-01-01 00:00:43.970000 EST,+4.07057164394e-10-152.62397709d
2000-01-01 00:00:43.980000 EST,+8.39118628464e-10-138.180377023d
2000-01-01 00:00:43.990000 EST,+1.28721445597e-09+9.77778269488d
2000-01-01 00:00:44.000000 EST,+8.3926034657e-10+14.6255931487d
2000-01-01 00:00:44.010000 EST,+9.10390660038e-10-177.437611407d
2000-01-01 00:00:44.020000 EST,+4.55206507961e-10-123.827542576d
2000-01-01 00:00:44.030000 EST,+1.82079801946e-09+3.53620863244d
2000-01-01 00:00:44.040000 EST,+1.01785600307e-09-6.26076401263d
2000-01-01 00:00:44.050000 EST,+1.23832152374e-09-139.407135428d
2000-01-01 00:00:44.060000 EST,+1.82096850029e-09-174.900938303d
2000-01-01 00:00:44.070000 EST,+0+0d
2000-01-01 00:00:44.080000 EST,+2.91516586308e-09+44.8564626079d
2000-01-01 00:00:44.090000 EST,+1.36582865135e-09+6.75891935086d
2000-01-01 00:00:44.100000 EST,+1.46824269033e-09+0.204548201924d
2000-01-01 00:00:44.110000 EST,+5.75907797831e-10-100.52697983d
2000-01-01 00:00:44.120000 EST,+1.6791000147e-09-130.905469365d
2000-01-01 00:00:44.130000 EST,+1.15188442672e-09+170.649479949d
2000-01-01 00:00:44.140000 EST,+2.51876456071e-09+50.2820950699d
2000-01-01 00:00:44.150000 EST,+3.02722099482e-09+17.1930418517d
2000-01-01 00:00:44.160000 EST,+7.34220906774e-10+93.7619849583d
2000-01-01 00:00:44.170000 EST,+4.07280774001e-10-141.939126425d
2000-01-01 00:00:44.180000 EST,+9.10727091436e-10-77.892334928d
2000-01-01 00:00:44.190000 EST,+1.46853125383e-09+72.9770457234d
2000-01-01 00:00:44.200000 EST,+9.10758673354e-10-76.6619093074d
2000-01-01 00:00:44.210000 EST,+1.15204499111e-09+85.5207736928d
2000-01-01 00:00:44.220000 EST,+9.10784967845e-10-112.29547814d
2000-01-01 00:00:44.230000 EST,+8.14643752692e-10+41.7588164649d
2000-01-01 00:00:44.240000 EST,+5.76049243254e-10+87.3783837236d
2000-01-01 00:00:44.250000 EST,+5.76057663196e-10-92.0022368993d
2000-01-01 00:00:44.260000 EST,+1.22201898905e-09+43.6165876069d
2000-01-01 00:00:44.270000 EST,+1.15214498483e-09-90.7654710821d
2000-01-01 00:00:44.280000 EST,+2.03674942113e-09+171.721175183d
2000-01-01 00:00:44.290000 EST,+9.10873599008e-10-107.968419747d
2000-01-01 00:00:44.300000 EST,+3.68880276857e-09-140.260206563d
2000-01-01 00:00:44.310000 EST,+1.2882009607e-09-151.743584362d
2000-01-01 00:00:44.320000 EST,+1.46879136626e-09+103.610341681d
2000-01-01 00:00:44.330000 EST,+2.37537692953e-09-163.056873517d
2000-01-01 00:00:44.340000 EST,+0+0d
2000-01-01 00:00:44.350000 EST,+9.10934515915e-10-14.3237115726d
2000-01-01 00:00:44.360000 EST,+5.76131389833e-10-175.291298999d
2000-01-01 00:00:44.370000 EST,+3.28448607562e-09-122.572219068d
2000-01-01 00:00:44.380000 EST,+1.46888047562e-09-162.796814576d
2000-01-01 00:00:44.390000 EST,+1.28830499878e-09-20.0850464637d
2000-01-01 00:00:44.400000 EST,+1.4689066235e-09-161.627198255d
2000-01-01 00:00:44.410000 EST,+1.46891925163e-09+86.3317725548d
2000-01-01 00:00:44.420000 EST,+1.15232468389e-09-81.7836204458d
2000-01-01 00:00:44.430000 EST,+3.35960198608e-09+39.7505270556d
2000-01-01 00:00:44.440000 EST,+5.76171476995e-10+99.3527660005d
2000-01-01 00:00:44.450000 EST,+2.57673667096e-09-53.5206852144d
2000-01-01 00:00:44.460000 EST,+5.76180081233e-10+10.4711693011d
2000-01-01 00:00:44.470000 EST,+2.03711882831e-09+19.153498945d
2000-01-01 00:00:44.480000 EST,+1.03397576569e-25+90d
2000-01-01 00:00:44.490000 EST,+1.46900742928e-09+23.4234399028d
2000-01-01 00:00:44.500000 EST,+1.2884131809e-09-50.7836932779d
2000-01-01 00:00:44.510000 EST,+9.11051491673e-10+31.6190025753d
2000-01-01 00:00:44.520000 EST,+2.07752989779e-09-132.598081124d
2000-01-01 00:00:44.530000 EST,+1.1524131763e-09-75.7653964417d
2000-01-01 00:00:44.540000 EST,+4.07441967409e-10-30.2477286546d
2000-01-01 00:00:44.550000 EST,+1.7286396772e-09+105.264821304d
2000-01-01 00:00:44.560000 EST,+2.07757777868e-09-107.917842084d
2000-01-01 00:00:44.570000 EST,+1.82216600983e-09-2.16048797349d
2000-01-01 00:00:44.580000 EST,+1.62980331295e-09-28.22849065d
2000-01-01 00:00:44.590000 EST,+1.15245080942e-09+107.263357227d
2000-01-01 00:00:44.600000 EST,+1.72868471955e-09-162.250004961d
2000-01-01 00:00:44.610000 EST,+1.67998760442e-09-102.732339079d
2000-01-01 00:00:44.620000 EST,+1.72870101383e-09+108.707623048d
2000-01-01 00:00:44.630000 EST,+1.22238172977e-09+64.1786140797d
2000-01-01 00:00:44.640000 EST,+1.28850913665e-09+173.079345073d
2000-01-01 00:00:44.650000 EST,+9.11117437911e-10-141.460072666d
2000-01-01 00:00:44.660000 EST,+1.28851998504e-09+137.125424081d
2000-01-01 00:00:44.670000 EST,+1.62986976022e-09-113.9894056d
2000-01-01 00:00:44.680000 EST,+9.11128467645e-10+39.8906095628d
2000-01-01 00:00:44.690000 EST,+1.15250087395e-09-158.10440774d
2000-01-01 00:00:44.700000 EST,+4.07472102412e-10-22.6695882668d
2000-01-01 00:00:44.710000 EST,+1.72876395299e-09-67.2398557866d
2000-01-01 00:00:44.720000 EST,+1.46917200493e-09-78.1251155667d
2000-01-01 00:00:44.730000 EST,+2.03738194214e-09-111.395540957d
2000-01-01 00:00:44.740000 EST,+1.28855775023e-09-129.415847083d
2000-01-01 00:00:44.750000 EST,+8.14958103624e-10+69.4287778853d
2000-01-01 00:00:44.760000 EST,+1.46919121893e-09+36.143454482d
2000-01-01 00:00:44.770000 EST,+5.76265963325e-10+25.2333701664d
2000-01-01 00:00:44.780000 EST,+5.7626767096e-10+115.628359843d
2000-01-01 00:00:44.790000 EST,+2.30507732608e-09-63.9814701577d
2000-01-01 00:00:44.800000 EST,+9.11164369921e-10-45.161130986d
2000-01-01 00:00:44.810000 EST,+1.87841858868e-09+59.2557643343d
2000-01-01 00:00:44.820000 EST,+6.11230926518e-10-107.839472413d
2000-01-01 00:00:44.830000 EST,+1.46922008449e-09+38.8417624349d
2000-01-01 00:00:44.840000 EST,+1.74079529168e-09+3.45456838637d
2000-01-01 00:00:44.850000 EST,+1.22247104768e-09-106.739348002d
2000-01-01 00:00:44.860000 EST,+7.34615415656e-10-72.6916705131d
2000-01-01 00:00:44.870000 EST,+5.16987882846e-26+0d
2000-01-01 00:00:44.880000 EST,+8.40068687373e-10-29.7161330255d
2000-01-01 00:00:44.890000 EST,+8.40070519204e-10+150.628199441d
2000-01-01 00:00:44.900000 EST,+1.28861208551e-09+3.43939309736d
2000-01-01 00:00:44.910000 EST,+4.55594111617e-10+138.775111423d
2000-01-01 00:00:44.920000 EST,+1.72886156525e-09-59.3283537225d
2000-01-01 00:00:44.930000 EST,+2.0374868687e-10-104.001056025d
2000-01-01 00:00:44.940000 EST,+8.1499629363e-10+166.32210459d
2000-01-01 00:00:44.950000 EST,+1.46925817379e-09+110.33124472d
2000-01-01 00:00:44.960000 EST,+4.55598436556e-10+13.5212621731d
2000-01-01 00:00:44.970000 EST,+4.55599231575e-10-166.16769353d
2000-01-01 00:00:44.980000 EST,+1.68016979938e-09-26.4618840389d
2000-01-01 00:00:44.990000 EST,+2.03750852496e-10+77.8775727593d
2000-01-01 00:00:45.000000 EST,+1.15259072567e-09+33.1769446115d
2000-01-01 00:00:45.010000 EST,+1.36680659702e-09+141.907473074d
2000-01-01 00:00:45.020000 EST,+8.40090220865e-10-177.199395684d
2000-01-01 00:00:45.030000 EST,+4.55603563059e-10+142.487452269d
2000-01-01 00:00:45.040000 EST,+5.76298814971e-10+34.3370009343d
2000-01-01 00:00:45.050000 EST,+5.76299619401e-10-145.382097983d
2000-01-01 00:00:45.060000 EST,+9.11210942849e-10-163.53969363d
2000-01-01 00:00:45.070000 EST,+9.11212145573e-10+143.604057545d
2000-01-01 00:00:45.080000 EST,+4.55606657549e-10+17.0045617891d
2000-01-01 00:00:45.090000 EST,+2.60932109571e-09-137.953299664d
2000-01-01 00:00:45.100000 EST,+1.09724883245e-09+59.1687406009d
2000-01-01 00:00:45.110000 EST,+2.03754233429e-09+134.360584569d
2000-01-01 00:00:45.120000 EST,+1.59137325672e-09-148.706877505d
2000-01-01 00:00:45.130000 EST,+4.09541866122e-09+177.451997965d
2000-01-01 00:00:45.140000 EST,+1.01877457447e-09-98.0079118195d
2000-01-01 00:00:45.150000 EST,+2.88153267884e-09+164.109544759d
2000-01-01 00:00:45.160000 EST,+8.40104782541e-10-21.5521165657d
2000-01-01 00:00:45.170000 EST,+1.15261540066e-09+127.725572432d
2000-01-01 00:00:45.180000 EST,+1.82244673118e-09-33.6010230027d
2000-01-01 00:00:45.190000 EST,+2.0375593072e-10-96.8004618316d
2000-01-01 00:00:45.200000 EST,+1.68021598699e-09+159.395902543d
2000-01-01 00:00:45.210000 EST,+1.6300503892e-09+83.6618948527d
2000-01-01 00:00:45.220000 EST,+3.36043787168e-09-172.074929139d
2000-01-01 00:00:45.230000 EST,+8.40110174241e-10-171.850770655d
2000-01-01 00:00:45.240000 EST,+8.40110860854e-10-171.629344447d
2000-01-01 00:00:45.250000 EST,+1.68022305658e-09-19.4830961476d
2000-01-01 00:00:45.260000 EST,+1.01878565976e-09-95.2307675897d
2000-01-01 00:00:45.270000 EST,+3.48180600987e-09+154.426662482d
2000-01-01 00:00:45.280000 EST,+1.64274494652e-09-11.9314032923d
2000-01-01 00:00:45.290000 EST,+8.40114015416e-10-170.56176868d
2000-01-01 00:00:45.300000 EST,+1.63006174519e-09-4.39212902396d
2000-01-01 00:00:45.310000 EST,+3.26648689892e-09+172.234966446d
2000-01-01 00:00:45.320000 EST,+4.08025050976e-09-1.12527948821d
2000-01-01 00:00:45.330000 EST,+1.92225021917e-09-35.794431432d
2000-01-01 00:00:45.340000 EST,+2.49759733698e-09-15.36104173d
2000-01-01 00:00:45.350000 EST,+1.63324751952e-09-179.822427648d
2000-01-01 00:00:45.360000 EST,+2.6113698282e-09-162.650994761d
2000-01-01 00:00:45.370000 EST,+1.01879297475e-10+86.9824487531d
2000-01-01 00:00:45.380000 EST,+2.61137272488e-09-23.3863061134d
2000-01-01 00:00:45.390000 EST,+2.03758814484e-10+87.3548655147d
2000-01-01 00:00:45.400000 EST,+2.57736911723e-09+159.102913099d
2000-01-01 00:00:45.410000 EST,+3.05638532334e-10+87.7187617832d
2000-01-01 00:00:45.420000 EST,+2.52036112957e-09+11.9338415319d
2000-01-01 00:00:45.430000 EST,+1.01879608414e-09-145.055699109d
2000-01-01 00:00:45.440000 EST,+3.05638965347e-10+88.2492093246d
2000-01-01 00:00:45.450000 EST,+2.45358809744e-09+3.18568951104d
2000-01-01 00:00:45.460000 EST,+1.01879744476e-10-91.4070502279d
2000-01-01 00:00:45.470000 EST,+2.64887446732e-09-158.618189305d
2000-01-01 00:00:45.480000 EST,+4.07519314718e-10-91.0709341597d
2000-01-01 00:00:45.490000 EST,+2.44723843125e-09+176.708395651d
2000-01-01 00:00:45.500000 EST,+1.68024648723e-09+165.221552967d
2000-01-01 00:00:45.510000 EST,+1.12067940498e-09+89.4194648075d
2000-01-01 00:00:45.520000 EST,+8.15039861521e-10+89.57937305d
2000-01-01 00:00:45.530000 EST,+9.61134171097e-10+31.7429321696d
2000-01-01 00:00:45.540000 EST,+8.21383246672e-10+172.769003546d
2000-01-01 00:00:45.550000 EST,+2.45359739649e-09-4.71482893188d
2000-01-01 00:00:45.560000 EST,+1.68024996964e-09+14.2381974938d
2000-01-01 00:00:45.570000 EST,+4.07520602958e-10+90.3534697336d
2000-01-01 00:00:45.580000 EST,+1.70782304442e-09+163.149360855d
2000-01-01 00:00:45.590000 EST,+1.22256253283e-09+90.651726483d
2000-01-01 00:00:45.600000 EST,+1.63008383779e-09-179.201482526d
2000-01-01 00:00:45.610000 EST,+1.70782449278e-09+163.58975818d
2000-01-01 00:00:45.620000 EST,+2.46415558899e-09-171.7874372d
2000-01-01 00:00:45.630000 EST,+1.01880321038e-10+91.2298319123d
2000-01-01 00:00:45.640000 EST,+1.0830029381e-09-137.443412496d
2000-01-01 00:00:45.650000 EST,+2.46415743264e-09-171.36492318d
2000-01-01 00:00:45.660000 EST,+8.15043159095e-10+1.64804866272d
2000-01-01 00:00:45.670000 EST,+0+0d
2000-01-01 00:00:45.680000 EST,+3.26176558415e-09+0.129972103729d
2000-01-01 00:00:45.690000 EST,+2.03760923967e-10+92.0537713712d
2000-01-01 00:00:45.700000 EST,+7.13163380584e-10-87.8136642969d
2000-01-01 00:00:45.710000 EST,+4.07522012903e-10+92.3175961873d
2000-01-01 00:00:45.720000 EST,+8.40128313851e-10-163.516183587d
2000-01-01 00:00:45.730000 EST,+0+0d
2000-01-01 00:00:45.740000 EST,+3.41221793975e-25-52.696051722d
2000-01-01 00:00:45.750000 EST,+2.03761155983e-10-87.1700032072d
2000-01-01 00:00:45.760000 EST,+8.89634051206e-10+159.325655123d
2000-01-01 00:00:45.770000 EST,+5.09403058929e-11-86.9211194131d
2000-01-01 00:00:45.780000 EST,+1.63088579365e-09+1.41164745719d
2000-01-01 00:00:45.790000 EST,+3.0564193007e-10+93.3230830402d
2000-01-01 00:00:45.800000 EST,+2.44990680152e-09-0.132861432496d
2000-01-01 00:00:45.810000 EST,+2.5939587596e-09-15.9397036166d
2000-01-01 00:00:45.820000 EST,+8.8963485131e-10+27.3102934236d
2000-01-01 00:00:45.830000 EST,+2.49763606892e-09-7.97028707607d
2000-01-01 00:00:45.840000 EST,+2.45361249036e-09-171.322338723d
2000-01-01 00:00:45.850000 EST,+514.235282066+13.4954835697d
2000-01-01 00:00:45.860000 EST,+514.235046593+13.495475156d
