# file...... triplex_load_freq.csv
# date...... Thu Nov 10 12:44:04 2016
# user...... jingkungao
# host...... (null)
# target.... triplex_load 35
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,GFA_status,measured_frequency,voltage_1.real,voltage_1.imag,voltage_2.real,voltage_2.imag
2000-01-01 00:00:09.090000 EST,TRUE,+59.5810623798,+69.042394484,+110.645986144,+69.042394484,+110.645986144
2000-01-01 00:00:09.100000 EST,TRUE,+59.5692892956,+71.6347711751,+109.009726043,+71.6347711751,+109.009726043
2000-01-01 00:00:09.110000 EST,TRUE,+59.5586158317,+74.213519224,+107.258863893,+74.213519224,+107.258863893
2000-01-01 00:00:09.120000 EST,TRUE,+59.5489470369,+76.7738905857,+105.410986739,+76.7738905857,+105.410986739
2000-01-01 00:00:09.130000 EST,TRUE,+59.54035361,+79.3149017404,+103.493068839,+79.3149017404,+103.493068839
2000-01-01 00:00:09.140000 EST,TRUE,+59.5329501554,+81.8340942763,+101.515695236,+81.8340942763,+101.515695236
2000-01-01 00:00:09.150000 EST,TRUE,+59.5267619753,+84.3247249957,+99.4698502936,+84.3247249957,+99.4698502936
2000-01-01 00:00:09.160000 EST,TRUE,+59.5217037574,+86.777980884,+97.3424000196,+86.777980884,+97.3424000196
2000-01-01 00:00:09.170000 EST,TRUE,+59.5176578068,+89.1872045035,+95.1307995209,+89.1872045035,+95.1307995209
2000-01-01 00:00:09.180000 EST,TRUE,+59.5145534919,+91.5495526353,+92.8440936542,+91.5495526353,+92.8440936542
2000-01-01 00:00:09.190000 EST,TRUE,+59.5123771183,+93.8638819865,+90.4934421471,+93.8638819865,+90.4934421471
2000-01-01 00:00:09.200000 EST,FALSE,+59.511124344,+96.1311073228,+88.1053148502,+96.1311073228,+88.1053148502
2000-01-01 00:00:09.210000 EST,FALSE,+59.5109197953,+98.3394631235,+85.6354570998,+98.3394631235,+85.6354570998
2000-01-01 00:00:09.220000 EST,FALSE,+59.5113618374,+100.486768625,+83.1033411266,+100.486768625,+83.1033411266
2000-01-01 00:00:09.230000 EST,FALSE,+59.5125240327,+102.569422086,+80.5110340128,+102.569422086,+80.5110340128
2000-01-01 00:00:09.240000 EST,FALSE,+59.5143400911,+104.585696316,+77.8641340012,+104.585696316,+77.8641340012
2000-01-01 00:00:09.250000 EST,FALSE,+59.5167642919,+106.534472504,+75.1684803633,+106.534472504,+75.1684803633
2000-01-01 00:00:09.260000 EST,FALSE,+59.5197535593,+108.413870447,+72.4277410782,+108.413870447,+72.4277410782
2000-01-01 00:00:09.270000 EST,FALSE,+59.523253215,+110.221120737,+69.6437531103,+110.221120737,+69.6437531103
2000-01-01 00:00:09.280000 EST,FALSE,+59.5271983753,+111.953536822,+66.8184219017,+111.953536822,+66.8184219017
2000-01-01 00:00:09.290000 EST,FALSE,+59.5315252075,+113.609402766,+63.9549924465,+113.609402766,+63.9549924465
2000-01-01 00:00:09.300000 EST,FALSE,+59.5361795603,+115.187976111,+61.0577442896,+115.187976111,+61.0577442896
2000-01-01 00:00:09.310000 EST,FALSE,+59.5411161863,+116.688802833,+58.1308703733,+116.688802833,+58.1308703733
2000-01-01 00:00:09.320000 EST,FALSE,+59.5462923092,+118.111139045,+55.1777823417,+118.111139045,+55.1777823417
2000-01-01 00:00:09.330000 EST,FALSE,+59.5516631349,+119.453980388,+52.2013121614,+119.453980388,+52.2013121614
2000-01-01 00:00:09.340000 EST,FALSE,+59.5571829077,+120.716513804,+49.2043352726,+120.716513804,+49.2043352726
2000-01-01 00:00:09.350000 EST,FALSE,+59.5628090712,+121.898462282,+46.1901195188,+121.898462282,+46.1901195188
2000-01-01 00:00:09.360000 EST,FALSE,+59.5685050029,+123.000024886,+43.162171604,+123.000024886,+43.162171604
2000-01-01 00:00:09.370000 EST,FALSE,+59.5742393626,+124.021562023,+40.1238721941,+124.021562023,+40.1238721941
2000-01-01 00:00:09.380000 EST,FALSE,+59.5799836574,+124.963371202,+37.0782840211,+124.963371202,+37.0782840211
2000-01-01 00:00:09.390000 EST,FALSE,+59.5857107151,+125.825726281,+34.0282396793,+125.825726281,+34.0282396793
2000-01-01 00:00:09.400000 EST,FALSE,+59.591395131,+128.932994024,+38.9605247055,+128.932994024,+38.9605247055
2000-01-01 00:00:09.410000 EST,FALSE,+59.6820571971,+128.572683004,+36.5303193018,+128.572683004,+36.5303193018
2000-01-01 00:00:09.420000 EST,FALSE,+59.6993492366,+127.866805312,+34.4871119624,+127.866805312,+34.4871119624
2000-01-01 00:00:09.430000 EST,FALSE,+59.7205893937,+127.964618468,+33.3146468121,+127.964618468,+33.3146468121
2000-01-01 00:00:09.440000 EST,FALSE,+59.747922781,+128.820121988,+32.820957894,+128.820121988,+32.820957894
2000-01-01 00:00:09.450000 EST,FALSE,+59.7795229528,+129.69727833,+32.4319581111,+129.69727833,+32.4319581111
2000-01-01 00:00:09.460000 EST,FALSE,+59.8108742716,+130.022832254,+31.7594391811,+130.022832254,+31.7594391811
2000-01-01 00:00:09.470000 EST,FALSE,+59.838967348,+129.849023296,+30.8750045876,+129.849023296,+30.8750045876
2000-01-01 00:00:09.480000 EST,FALSE,+59.864231615,+129.622587296,+30.1087591869,+129.622587296,+30.1087591869
2000-01-01 00:00:09.490000 EST,FALSE,+59.8890694435,+129.672407203,+29.685782781,+129.672407203,+29.685782781
2000-01-01 00:00:09.500000 EST,FALSE,+59.9151646804,+129.956322284,+29.5643337787,+129.956322284,+29.5643337787
2000-01-01 00:00:09.510000 EST,FALSE,+59.9421366105,+130.212756431,+29.5533487189,+130.212756431,+29.5533487189
2000-01-01 00:00:09.520000 EST,FALSE,+59.968411074,+130.260465941,+29.5211568373,+130.260465941,+29.5211568373
2000-01-01 00:00:09.530000 EST,FALSE,+59.9928779244,+130.136089424,+29.4868379836,+130.136089424,+29.4868379836
2000-01-01 00:00:09.540000 EST,FALSE,+60.0156092565,+129.996698939,+29.5519888259,+129.996698939,+29.5519888259
2000-01-01 00:00:09.550000 EST,FALSE,+60.0373389989,+129.945127994,+29.7816960756,+129.945127994,+29.7816960756
2000-01-01 00:00:09.560000 EST,FALSE,+60.0585416922,+129.95628899,+30.1541376964,+129.95628899,+30.1541376964
2000-01-01 00:00:09.570000 EST,FALSE,+60.079029171,+129.938949534,+30.6019248789,+129.938949534,+30.6019248789
2000-01-01 00:00:09.580000 EST,FALSE,+60.0982702006,+129.837028897,+31.0811215746,+129.837028897,+31.0811215746
2000-01-01 00:00:09.590000 EST,FALSE,+60.1159272272,+129.668734771,+31.5990016292,+129.668734771,+31.5990016292
2000-01-01 00:00:09.600000 EST,FALSE,+60.1320659438,+129.487886594,+32.1885461322,+129.487886594,+32.1885461322
2000-01-01 00:00:09.610000 EST,FALSE,+60.1469568537,+129.325492804,+32.8679798153,+129.325492804,+32.8679798153
2000-01-01 00:00:09.620000 EST,FALSE,+60.1607670472,+129.169358229,+33.6254364023,+129.169358229,+33.6254364023
2000-01-01 00:00:09.630000 EST,FALSE,+60.1734456466,+128.988123562,+34.4348691136,+128.988123562,+34.4348691136
2000-01-01 00:00:09.640000 EST,FALSE,+60.1848456056,+128.76484368,+35.2799600714,+128.76484368,+35.2799600714
2000-01-01 00:00:09.650000 EST,FALSE,+60.1949012932,+128.507466921,+36.1625347515,+128.507466921,+36.1625347515
2000-01-01 00:00:09.660000 EST,FALSE,+60.2036869373,+128.234048472,+37.0925497684,+128.234048472,+37.0925497684
2000-01-01 00:00:09.670000 EST,FALSE,+60.2113401982,+127.953570135,+38.0738843785,+127.953570135,+38.0738843785
2000-01-01 00:00:09.680000 EST,FALSE,+60.2179584692,+127.660704654,+39.0997583086,+127.660704654,+39.0997583086
2000-01-01 00:00:09.690000 EST,FALSE,+60.2235670031,+127.34486605,+40.1590605999,+127.34486605,+40.1590605999
2000-01-01 00:00:09.700000 EST,FALSE,+60.2281646817,+127.001132727,+41.2448126888,+127.001132727,+41.2448126888
2000-01-01 00:00:09.710000 EST,FALSE,+60.231782601,+126.632800445,+42.3566184913,+126.632800445,+42.3566184913
2000-01-01 00:00:09.720000 EST,FALSE,+60.2344989773,+126.245896265,+43.4966441558,+126.245896265,+43.4966441558
2000-01-01 00:00:09.730000 EST,FALSE,+60.2364097468,+125.842998936,+44.6645650286,+125.842998936,+44.6645650286
2000-01-01 00:00:09.740000 EST,FALSE,+60.2375936529,+125.422054604,+45.8562747129,+125.422054604,+45.8562747129
2000-01-01 00:00:09.750000 EST,FALSE,+60.2381037435,+124.979686907,+47.0664347562,+124.979686907,+47.0664347562
2000-01-01 00:00:09.760000 EST,FALSE,+60.2379843456,+124.514679844,+48.2914865097,+124.514679844,+48.2914865097
2000-01-01 00:00:09.770000 EST,FALSE,+60.2372902076,+124.028496522,+49.5303021958,+124.028496522,+49.5303021958
2000-01-01 00:00:09.780000 EST,FALSE,+60.2360897284,+123.523296472,+50.7825644055,+123.523296472,+50.7825644055
2000-01-01 00:00:09.790000 EST,FALSE,+60.2344537922,+122.999984665,+52.0469680103,+122.999984665,+52.0469680103
2000-01-01 00:00:09.800000 EST,FALSE,+60.2324440831,+122.458008696,+53.3209010164,+122.458008696,+53.3209010164
2000-01-01 00:00:09.810000 EST,FALSE,+60.2301110802,+121.896537793,+54.6014666792,+121.896537793,+54.6014666792
2000-01-01 00:00:09.820000 EST,FALSE,+60.2275003264,+121.315548049,+55.8865484002,+121.315548049,+55.8865484002
2000-01-01 00:00:09.830000 EST,FALSE,+60.2246586913,+120.715881575,+57.174950172,+120.715881575,+57.174950172
2000-01-01 00:00:09.840000 EST,FALSE,+60.2216348919,+120.098546844,+58.4657481385,+120.098546844,+58.4657481385
2000-01-01 00:00:09.850000 EST,FALSE,+60.2184754027,+119.464115467,+59.7576566187,+119.464115467,+59.7576566187
2000-01-01 00:00:09.860000 EST,FALSE,+60.2152206754,+118.812717427,+61.0489703238,+118.812717427,+61.0489703238
2000-01-01 00:00:09.870000 EST,FALSE,+60.2119048718,+118.144449712,+62.3379684666,+118.144449712,+62.3379684666
2000-01-01 00:00:09.880000 EST,FALSE,+60.2085582643,+117.459705353,+63.6232851996,+117.459705353,+63.6232851996
2000-01-01 00:00:09.890000 EST,FALSE,+60.2052093764,+116.759155153,+64.9039222155,+116.759155153,+64.9039222155
2000-01-01 00:00:09.900000 EST,FALSE,+60.2018850712,+116.043505833,+66.1789923931,+116.043505833,+66.1789923931
2000-01-01 00:00:09.910000 EST,FALSE,+60.1986091854,+115.313317937,+67.4474985381,+115.313317937,+67.4474985381
2000-01-01 00:00:09.920000 EST,FALSE,+60.1954014288,+114.569020484,+68.7083356121,+114.569020484,+68.7083356121
2000-01-01 00:00:09.930000 EST,FALSE,+60.1922775889,+113.811053704,+69.960445454,+113.811053704,+69.960445454
2000-01-01 00:00:09.940000 EST,FALSE,+60.1892505024,+113.039961629,+71.2029430273,+113.039961629,+71.2029430273
2000-01-01 00:00:09.950000 EST,FALSE,+60.1863309206,+112.256373882,+72.435104765,+112.256373882,+72.435104765
2000-01-01 00:00:09.960000 EST,FALSE,+60.1835276057,+111.460924156,+73.6562683902,+111.460924156,+73.6562683902
2000-01-01 00:00:09.970000 EST,FALSE,+60.1808469794,+110.654194118,+74.8657575701,+110.654194118,+74.8657575701
2000-01-01 00:00:09.980000 EST,FALSE,+60.1782929407,+109.836727663,+76.0628898414,+109.836727663,+76.0628898414
2000-01-01 00:00:09.990000 EST,FALSE,+60.1758670938,+109.009073914,+77.2470349167,+109.009073914,+77.2470349167
2000-01-01 00:00:10.000000 EST,FALSE,+60.1735692589,+108.17181364,+78.4176544637,+108.17181364,+78.4176544637
2000-01-01 00:00:10.010000 EST,FALSE,+60.1713978693,+107.325548854,+79.5742917556,+107.325548854,+79.5742917556
2000-01-01 00:00:10.020000 EST,FALSE,+60.1693501103,+106.470875441,+80.7165329604,+106.470875441,+80.7165329604
2000-01-01 00:00:10.030000 EST,FALSE,+60.1674219161,+105.608367299,+81.8439811779,+105.608367299,+81.8439811779
2000-01-01 00:00:10.040000 EST,FALSE,+60.1656080277,+104.738581309,+82.9562611055,+104.738581309,+82.9562611055
2000-01-01 00:00:10.050000 EST,FALSE,+60.1639021979,+103.862071085,+84.0530396491,+103.862071085,+84.0530396491
2000-01-01 00:00:10.060000 EST,FALSE,+60.1622974647,+102.97939367,+85.1340377604,+102.97939367,+85.1340377604
2000-01-01 00:00:10.070000 EST,FALSE,+60.1607863723,+102.091104682,+86.1990238323,+102.091104682,+86.1990238323
2000-01-01 00:00:10.080000 EST,FALSE,+60.1593610922,+101.197749131,+87.247798291,+101.197749131,+87.247798291
2000-01-01 00:00:10.090000 EST,FALSE,+60.1580134933,+100.299856711,+88.2801841946,+100.299856711,+88.2801841946
2000-01-01 00:00:10.100000 EST,FALSE,+60.1567352312,+99.3979436459,+89.296028997,+99.3979436459,+89.296028997
2000-01-01 00:00:10.110000 EST,FALSE,+60.1555178799,+98.4925167661,+90.2952112002,+98.4925167661,+90.2952112002
2000-01-01 00:00:10.120000 EST,FALSE,+60.1543530751,+97.5840749852,+91.2776430787,+97.5840749852,+91.2776430787
2000-01-01 00:00:10.130000 EST,FALSE,+60.1532326286,+96.6731072594,+92.2432667873,+96.6731072594,+92.2432667873
2000-01-01 00:00:10.140000 EST,FALSE,+60.1521485996,+95.7600895476,+93.1920478941,+95.7600895476,+93.1920478941
2000-01-01 00:00:10.150000 EST,FALSE,+60.151093345,+94.8454834356,+94.123971565,+94.8454834356,+94.123971565
2000-01-01 00:00:10.160000 EST,FALSE,+60.1500595701,+93.9297367994,+95.0390427605,+93.9297367994,+95.0390427605
2000-01-01 00:00:10.170000 EST,FALSE,+60.1490403889,+93.0132849987,+95.9372878787,+93.0132849987,+95.9372878787
2000-01-01 00:00:10.180000 EST,FALSE,+60.1480293804,+92.0965511671,+96.8187547595,+92.0965511671,+96.8187547595
2000-01-01 00:00:10.190000 EST,FALSE,+60.1470206283,+91.1799454855,+97.6835103649,+91.1799454855,+97.6835103649
2000-01-01 00:00:10.200000 EST,FALSE,+60.1460087414,+90.2638642616,+98.5316377941,+90.2638642616,+98.5316377941
2000-01-01 00:00:10.210000 EST,FALSE,+60.1449888627,+89.3486896217,+99.3632344185,+89.3486896217,+99.3632344185
2000-01-01 00:00:10.220000 EST,FALSE,+60.1439566763,+88.4347898238,+100.178411453,+88.4347898238,+100.178411453
2000-01-01 00:00:10.230000 EST,FALSE,+60.1429084129,+87.5225196994,+100.97729395,+87.5225196994,+100.97729395
2000-01-01 00:00:10.240000 EST,FALSE,+60.1418408512,+86.612220797,+101.760020143,+86.612220797,+101.760020143
2000-01-01 00:00:10.250000 EST,FALSE,+60.1407513107,+85.7042212468,+102.526740021,+85.7042212468,+102.526740021
2000-01-01 00:00:10.260000 EST,FALSE,+60.1396376354,+84.7988356157,+103.277613753,+84.7988356157,+103.277613753
2000-01-01 00:00:10.270000 EST,FALSE,+60.1384981727,+83.8963649826,+104.012810601,+83.8963649826,+104.012810601
2000-01-01 00:00:10.280000 EST,FALSE,+60.1373317502,+82.9970971994,+104.732508353,+82.9970971994,+104.732508353
2000-01-01 00:00:10.290000 EST,FALSE,+60.1361376517,+82.1013071833,+105.436892871,+82.1013071833,+105.436892871
2000-01-01 00:00:10.300000 EST,FALSE,+60.1349155901,+81.2092571293,+106.12615742,+81.2092571293,+106.12615742
2000-01-01 00:00:10.310000 EST,FALSE,+60.1336656778,+80.3211966389,+106.800501742,+80.3211966389,+106.800501742
2000-01-01 00:00:10.320000 EST,FALSE,+60.1323883943,+79.4373628712,+107.460131146,+79.4373628712,+107.460131146
2000-01-01 00:00:10.330000 EST,FALSE,+60.1310845518,+78.5579807765,+108.105255791,+78.5579807765,+108.105255791
2000-01-01 00:00:10.340000 EST,FALSE,+60.1297552612,+77.6832633664,+108.736090176,+77.6832633664,+108.736090176
2000-01-01 00:00:10.350000 EST,FALSE,+60.1284018992,+76.8134120191,+109.35285267,+76.8134120191,+109.35285267
2000-01-01 00:00:10.360000 EST,FALSE,+60.1270260741,+75.9486167436,+109.955764976,+75.9486167436,+109.955764976
2000-01-01 00:00:10.370000 EST,FALSE,+60.1256295931,+75.0890564265,+110.545051527,+75.0890564265,+110.545051527
2000-01-01 00:00:10.380000 EST,FALSE,+60.124214429,+74.2348990944,+111.120938921,+74.2348990944,+111.120938921
2000-01-01 00:00:10.390000 EST,FALSE,+60.1227826883,+73.3863022037,+111.683655438,+73.3863022037,+111.683655438
2000-01-01 00:00:10.400000 EST,FALSE,+60.1213365807,+72.5434129354,+112.233430647,+72.5434129354,+112.233430647
2000-01-01 00:00:10.410000 EST,FALSE,+60.1198783904,+71.7063685004,+112.770495035,+71.7063685004,+112.770495035
2000-01-01 00:00:10.420000 EST,FALSE,+60.1184104488,+70.8752964375,+113.295079632,+70.8752964375,+113.295079632
2000-01-01 00:00:10.430000 EST,FALSE,+60.1169351093,+70.0503148914,+113.807415614,+70.0503148914,+113.807415614
2000-01-01 00:00:10.440000 EST,FALSE,+60.1154547233,+69.2315329148,+114.30773395,+69.2315329148,+114.30773395
2000-01-01 00:00:10.450000 EST,FALSE,+60.1139716182,+68.4190507593,+114.796265085,+68.4190507593,+114.796265085
2000-01-01 00:00:10.460000 EST,FALSE,+60.112488078,+67.6129601706,+115.273238672,+67.6129601706,+115.273238672
2000-01-01 00:00:10.470000 EST,FALSE,+60.1110063258,+66.8133446909,+115.738883311,+66.8133446909,+115.738883311
2000-01-01 00:00:10.480000 EST,FALSE,+60.1095285076,+66.0202799435,+116.193426302,+66.0202799435,+116.193426302
2000-01-01 00:00:10.490000 EST,FALSE,+60.1080566794,+65.2338339175,+116.637093412,+65.2338339175,+116.637093412
2000-01-01 00:00:10.500000 EST,FALSE,+60.106592795,+64.4540672561,+117.070108644,+64.4540672561,+117.070108644
2000-01-01 00:00:10.510000 EST,FALSE,+60.1051386964,+63.6810335302,+117.492694057,+63.6810335302,+117.492694057
2000-01-01 00:00:10.520000 EST,FALSE,+60.103696106,+62.9147795196,+117.905069586,+62.9147795196,+117.905069586
2000-01-01 00:00:10.530000 EST,FALSE,+60.1022666202,+62.155345483,+118.30745289,+62.155345483,+118.30745289
2000-01-01 00:00:10.540000 EST,FALSE,+60.1008517054,+61.402765426,+118.700059206,+61.402765426,+118.700059206
2000-01-01 00:00:10.550000 EST,FALSE,+60.0994526952,+60.6570673617,+119.083101209,+60.6570673617,+119.083101209
2000-01-01 00:00:10.560000 EST,FALSE,+60.0980707883,+59.9182735625,+119.456788896,+59.9182735625,+119.456788896
2000-01-01 00:00:10.570000 EST,FALSE,+60.0967070495,+59.1864008172,+119.821329475,+59.1864008172,+119.821329475
2000-01-01 00:00:10.580000 EST,FALSE,+60.09536241,+58.4614606697,+120.176927277,+58.4614606697,+120.176927277
2000-01-01 00:00:10.590000 EST,FALSE,+60.0940376704,+57.7434596622,+120.523783675,+57.7434596622,+120.523783675
2000-01-01 00:00:10.600000 EST,FALSE,+60.0927335039,+57.0323995661,+120.862097006,+57.0323995661,+120.862097006
2000-01-01 00:00:10.610000 EST,FALSE,+60.0914504605,+56.3282776112,+121.192062514,+56.3282776112,+121.192062514
2000-01-01 00:00:10.620000 EST,FALSE,+60.090188972,+55.6310867011,+121.513872288,+55.6310867011,+121.513872288
2000-01-01 00:00:10.630000 EST,FALSE,+60.0889493576,+54.9408156331,+121.827715225,+54.9408156331,+121.827715225
2000-01-01 00:00:10.640000 EST,FALSE,+60.0877318305,+54.257449305,+122.133776992,+54.257449305,+122.133776992
2000-01-01 00:00:10.650000 EST,FALSE,+60.0865365042,+53.5809689167,+122.432239993,+53.5809689167,+122.432239993
2000-01-01 00:00:10.660000 EST,FALSE,+60.0853633994,+52.9113521678,+122.723283353,+52.9113521678,+122.723283353
2000-01-01 00:00:10.670000 EST,FALSE,+60.0842124517,+52.2485734429,+123.007082901,+52.2485734429,+123.007082901
2000-01-01 00:00:10.680000 EST,FALSE,+60.0830835186,+51.5926040043,+123.283811161,+51.5926040043,+123.283811161
2000-01-01 00:00:10.690000 EST,FALSE,+60.0819763871,+50.9434121611,+123.553637344,+50.9434121611,+123.553637344
2000-01-01 00:00:10.700000 EST,FALSE,+60.0808907811,+50.3009634465,+123.816727357,+50.3009634465,+123.816727357
2000-01-01 00:00:10.710000 EST,FALSE,+60.0798263685,+49.6652207797,+124.073243809,+49.6652207797,+124.073243809
2000-01-01 00:00:10.720000 EST,FALSE,+60.078782769,+49.0361446319,+124.323346017,+49.0361446319,+124.323346017
2000-01-01 00:00:10.730000 EST,FALSE,+60.0777595606,+48.4136931764,+124.567190029,+48.4136931764,+124.567190029
2000-01-01 00:00:10.740000 EST,FALSE,+60.0767562866,+47.7978224352,+124.804928638,+47.7978224352,+124.804928638
2000-01-01 00:00:10.750000 EST,FALSE,+60.0757724617,+47.188486431,+125.036711408,+47.188486431,+125.036711408
2000-01-01 00:00:10.760000 EST,FALSE,+60.0748075789,+46.5856373155,+125.2626847,+46.5856373155,+125.2626847
2000-01-01 00:00:10.770000 EST,FALSE,+60.0738611144,+45.9892255049,+125.4829917,+45.9892255049,+125.4829917
2000-01-01 00:00:10.780000 EST,FALSE,+60.0729325337,+45.3991998157,+125.697772451,+45.3991998157,+125.697772451
2000-01-01 00:00:10.790000 EST,FALSE,+60.0720212959,+44.8155075728,+125.90716389,+44.8155075728,+125.90716389
2000-01-01 00:00:10.800000 EST,FALSE,+60.0711268592,+44.2380947382,+126.111299881,+44.2380947382,+126.111299881
2000-01-01 00:00:10.810000 EST,FALSE,+60.0702486842,+43.6669060176,+126.310311257,+43.6669060176,+126.310311257
2000-01-01 00:00:10.820000 EST,FALSE,+60.0693862383,+43.1018856266,+126.504325231,+43.1018856266,+126.504325231
2000-01-01 00:00:10.830000 EST,FALSE,+60.0685389887,+42.542974656,+126.693467969,+42.542974656,+126.693467969
2000-01-01 00:00:10.840000 EST,FALSE,+60.0677064465,+41.9901153901,+126.877860854,+41.9901153901,+126.877860854
2000-01-01 00:00:10.850000 EST,FALSE,+60.0668881066,+41.4432485922,+127.057622923,+41.4432485922,+127.057622923
2000-01-01 00:00:10.860000 EST,FALSE,+60.0660834909,+40.9023142383,+127.232870433,+40.9023142383,+127.232870433
2000-01-01 00:00:10.870000 EST,FALSE,+60.0652921411,+40.3672516216,+127.403716952,+40.3672516216,+127.403716952
2000-01-01 00:00:10.880000 EST,FALSE,+60.06451362,+39.8379994403,+127.570273336,+39.8379994403,+127.570273336
2000-01-01 00:00:10.890000 EST,FALSE,+60.0637475118,+39.3144958774,+127.732647725,+39.3144958774,+127.732647725
2000-01-01 00:00:10.900000 EST,FALSE,+60.0629934235,+38.7966786834,+127.890945585,+38.7966786834,+127.890945585
2000-01-01 00:00:10.910000 EST,FALSE,+60.0622509845,+38.2844852441,+128.045269798,+38.2844852441,+128.045269798
2000-01-01 00:00:10.920000 EST,FALSE,+60.0615198475,+37.7778526429,+128.195720737,+37.7778526429,+128.195720737
2000-01-01 00:00:10.930000 EST,FALSE,+60.0607996882,+37.2767177322,+128.342396314,+37.2767177322,+128.342396314
2000-01-01 00:00:10.940000 EST,FALSE,+60.0600902052,+36.7810171871,+128.485392011,+36.7810171871,+128.485392011
2000-01-01 00:00:10.950000 EST,FALSE,+60.0593911194,+36.2906875717,+128.624800904,+36.2906875717,+128.624800904
2000-01-01 00:00:10.960000 EST,FALSE,+60.0587021732,+35.8056653888,+128.760713724,+35.8056653888,+128.760713724
2000-01-01 00:00:10.970000 EST,FALSE,+60.0580231297,+35.3258871314,+128.893218909,+35.3258871314,+128.893218909
2000-01-01 00:00:10.980000 EST,FALSE,+60.0573537723,+34.8512893371,+129.022402664,+34.8512893371,+129.022402664
2000-01-01 00:00:10.990000 EST,FALSE,+60.0566939026,+34.3818086285,+129.148349014,+34.3818086285,+129.148349014
2000-01-01 00:00:11.000000 EST,FALSE,+60.0560433405,+33.9173817615,+129.271139834,+33.9173817615,+129.271139834
2000-01-01 00:00:11.010000 EST,FALSE,+60.055401922,+33.4579456631,+129.390854901,+33.4579456631,+129.390854901
2000-01-01 00:00:11.020000 EST,FALSE,+60.0547694986,+33.0034374757,+129.507571932,+33.0034374757,+129.507571932
2000-01-01 00:00:11.030000 EST,FALSE,+60.0541459356,+32.5537945888,+129.621366641,+32.5537945888,+129.621366641
2000-01-01 00:00:11.040000 EST,FALSE,+60.053531111,+32.1089546769,+129.73231279,+32.1089546769,+129.73231279
2000-01-01 00:00:11.050000 EST,FALSE,+60.0529249141,+31.6688557305,+129.840482224,+31.6688557305,+129.840482224
2000-01-01 00:00:11.060000 EST,FALSE,+60.0523272444,+31.2334360858,+129.945944925,+31.2334360858,+129.945944925
2000-01-01 00:00:11.070000 EST,FALSE,+60.0517380102,+30.8026344543,+130.048769045,+30.8026344543,+130.048769045
2000-01-01 00:00:11.080000 EST,FALSE,+60.0511571274,+30.3763899501,+130.149020953,+30.3763899501,+130.149020953
2000-01-01 00:00:11.090000 EST,FALSE,+60.0505845183,+29.954642113,+130.24676528,+29.954642113,+130.24676528
2000-01-01 00:00:11.100000 EST,FALSE,+60.0500201105,+29.5373309318,+130.342064963,+29.5373309318,+130.342064963
2000-01-01 00:00:11.110000 EST,FALSE,+60.0494638361,+29.1243968682,+130.434981282,+29.1243968682,+130.434981282
2000-01-01 00:00:11.120000 EST,FALSE,+60.04891563,+28.7157808715,+130.525573905,+28.7157808715,+130.525573905
2000-01-01 00:00:11.130000 EST,FALSE,+60.0483754298,+28.3114244014,+130.613900924,+28.3114244014,+130.613900924
2000-01-01 00:00:11.140000 EST,FALSE,+60.0478431746,+27.9112694453,+130.700018895,+27.9112694453,+130.700018895
2000-01-01 00:00:11.150000 EST,FALSE,+60.0473188039,+27.5152585283,+130.783982877,+27.5152585283,+130.783982877
2000-01-01 00:00:11.160000 EST,FALSE,+60.0468022575,+27.1233347344,+130.865846472,+27.1233347344,+130.865846472
2000-01-01 00:00:11.170000 EST,FALSE,+60.0462934743,+26.735441715,+130.945661857,+26.735441715,+130.945661857
2000-01-01 00:00:11.180000 EST,FALSE,+60.0457923924,+26.3515236995,+131.02347983,+26.3515236995,+131.02347983
2000-01-01 00:00:11.190000 EST,FALSE,+60.0452989481,+25.9715255113,+131.099349832,+25.9715255113,+131.099349832
2000-01-01 00:00:11.200000 EST,FALSE,+60.0448130755,+25.5953925734,+131.173319994,+25.5953925734,+131.173319994
2000-01-01 00:00:11.210000 EST,FALSE,+60.0443347066,+25.2230709164,+131.245437162,+25.2230709164,+131.245437162
2000-01-01 00:00:11.220000 EST,FALSE,+60.0438637706,+24.8545071876,+131.315746938,+24.8545071876,+131.315746938
2000-01-01 00:00:11.230000 EST,FALSE,+60.0434001941,+24.4896486585,+131.384293707,+24.4896486585,+131.384293707
2000-01-01 00:00:11.240000 EST,FALSE,+60.0429439005,+24.1284432282,+131.451120673,+24.1284432282,+131.451120673
2000-01-01 00:00:11.250000 EST,FALSE,+60.0424948103,+23.7708394281,+131.516269889,+23.7708394281,+131.516269889
2000-01-01 00:00:11.260000 EST,FALSE,+60.0420528411,+23.4167864288,+131.579782284,+23.4167864288,+131.579782284
2000-01-01 00:00:11.270000 EST,FALSE,+60.0416179072,+23.0662340412,+131.641697698,+23.0662340412,+131.641697698
2000-01-01 00:00:11.280000 EST,FALSE,+60.0411899202,+22.719132719,+131.702054909,+22.719132719,+131.702054909
2000-01-01 00:00:11.290000 EST,FALSE,+60.0407687885,+22.375433562,+131.760891661,+22.375433562,+131.760891661
2000-01-01 00:00:11.300000 EST,FALSE,+60.0403544183,+22.0350883149,+131.818244693,+22.0350883149,+131.818244693
2000-01-01 00:00:11.310000 EST,FALSE,+60.0399467127,+21.6980493701,+131.874149764,+21.6980493701,+131.874149764
